loss,ssim_indices,psnr_indices
0.00015182297,0.1390117,11.092665272952342
0.05965116,0.15342374,9.889990330773111
-0.090927854,0.17114997,10.221055455585741
-0.123033345,0.17319493,9.948804890900067
-0.08157191,0.16173506,9.319024200806545
-0.14664179,0.17043225,9.451234634124496
-0.12837063,0.1744978,9.330512672185053
-0.15647247,0.16999424,9.569932235264618
-0.19005798,0.17351598,9.781288327514314
-0.27610543,0.2050233,10.821028478135732
-0.19386372,0.18949659,10.488667054490076
-0.25726104,0.20151816,10.968822063023872
-0.25975633,0.19335563,11.39922286099206
-0.2850449,0.1917301,11.395327477481151
-0.3175039,0.220064,11.780549052183174
-0.36218292,0.22012834,12.435586682471705
-0.35609746,0.20863457,11.590648756889392
-0.3274969,0.20333908,11.764190000925227
-0.2938345,0.1993797,10.841828780041336
-0.378981,0.20012355,11.695801431526128
-0.331682,0.18844663,10.906629704745153
-0.34500366,0.20058489,11.271611506038814
-0.33829188,0.2047091,11.348457217487296
-0.36275762,0.20530255,11.581693599157461
-0.37689084,0.19180381,11.882571935246757
-0.37210354,0.20936699,11.9511578016205
-0.36470923,0.19658846,11.956834684865933
-0.3947441,0.2106061,12.627679985107411
-0.39962944,0.21942435,12.573286591618835
-0.39174753,0.21487911,12.49949999393193
-0.37803048,0.21099533,12.34493944938933
-0.4069609,0.21568228,12.388199617373095
-0.40727508,0.2087822,12.134188790457186
-0.38083357,0.19570643,11.748395893829047
-0.40611285,0.1955687,12.06713093895283
-0.40061447,0.20242374,11.762899766792485
-0.40120697,0.19790459,11.656995945247834
-0.41676852,0.20151758,11.972482411729217
-0.39935678,0.19990742,11.929749086089686
-0.39668953,0.20079887,11.932399517626326
-0.4319808,0.20445353,12.478979254656537
-0.3997138,0.1879775,11.964352102174335
-0.4218915,0.20987266,12.672127135001372
-0.42252392,0.20366712,12.515870110575861
-0.41653723,0.21544679,12.653132659468172
-0.4165264,0.20758367,12.460520400787205
-0.4320476,0.22028762,12.84782302491803
-0.42252868,0.20796032,12.43308890655564
-0.41752547,0.19862413,12.351127150978156
-0.43305504,0.20503402,12.251473426297183
-0.44338235,0.19742359,12.44895740899346
-0.4299333,0.19887686,12.541340978162054
-0.43801364,0.2018484,12.417379058897765
-0.4298234,0.2104069,12.380571374429433
-0.44485784,0.19415313,12.285272763666693
-0.43492502,0.19585168,12.38863205258524
-0.44796097,0.19403744,12.493206489922152
-0.45003304,0.20416345,12.5378270690114
-0.45240042,0.19373478,12.40195583307184
-0.4590382,0.19987978,12.647850745900026
-0.44779167,0.20170961,12.534265506925273
-0.4382728,0.19292228,12.430560845532487
-0.45120174,0.20232958,12.619590065953759
-0.44139045,0.20388842,12.771574378262416
-0.44675788,0.20317538,12.649915607519187
-0.44496846,0.20818448,12.78279849104219
-0.45660982,0.20241039,12.6598661515572
-0.46263766,0.20891826,12.99168083828704
-0.45634064,0.19606157,12.548447060238281
-0.460885,0.19736718,12.424911854533558
-0.45151648,0.18985511,12.612555135801667
-0.4737243,0.20682216,12.777226157461104
-0.46776447,0.206594,12.859294151266173
-0.45975143,0.20270942,12.55420740662174
-0.4451003,0.18996026,12.186633487243345
-0.45223403,0.19775838,12.387986481068424
-0.45542735,0.19344504,12.521007907905666
