energy,ssim_indices,psnr_indices
64955.19,0.1378652,10.830473091972085
80119.95,0.14760469,9.919204960921395
89140.34,0.16942336,9.455868490715261
73445.08,0.18168467,10.296984669411398
74164.31,0.182319,10.254662158202557
47157.17,0.20445068,12.221133994828167
37933.79,0.21277225,13.166349753900748
32252.555,0.22088085,13.870970483411057
24944.45,0.23151411,14.986872580480641
21445.713,0.23927356,15.64320698735723
19665.176,0.24699026,16.01963342830103
18627.992,0.25006405,16.254951311864918
18836.031,0.24591358,16.206717624236184
18313.277,0.2387213,16.328951380270517
18006.686,0.23356421,16.40227405021157
17136.867,0.23227984,16.61729754031908
17370.812,0.23116793,16.55841078186814
16782.975,0.23178037,16.707922208860857
16701.076,0.23073685,16.729166881053523
16247.5625,0.23244007,16.848729496105886
15820.082,0.23479109,16.96452462971667
15379.672,0.23502018,17.087141199279273
15161.518,0.23575945,17.149185218014658
14805.662,0.23818201,17.252333398905474
14619.293,0.24004693,17.30734809444379
14350.242,0.24134801,17.388019667935403
14077.691,0.24218927,17.471297467518845
13874.732,0.2431383,17.534365721221793
13486.001,0.24468009,17.65777987505394
13232.33,0.24581079,17.740248297483312
12915.801,0.2474864,17.845398626641384
12545.855,0.24984811,17.97160903506971
12180.951,0.25240543,18.0997996779966
11946.391,0.25488397,18.184244720034407
11612.59,0.25793198,18.307320768412616
11377.868,0.26086554,18.396002735038785
11088.948,0.26391745,18.507708238541323
10853.634,0.2669289,18.600859999699203
10603.838,0.27007565,18.701981013594626
10385.551,0.2734058,18.79231620816547
10173.412,0.27729347,18.881945045357543
9970.172,0.28106338,18.969585572761176
9755.908,0.28452176,19.063934593975485
9576.051,0.28784087,19.14474729400539
9377.236,0.29181984,19.235863178215475
9216.404,0.29587457,19.310996444485074
9075.208,0.29917106,19.378045968099485
8938.945,0.30198383,19.443748495947048
8818.002,0.30488196,19.502910014355244
8701.319,0.30798855,19.560760522918915
8593.848,0.31111738,19.614735489934418
8494.041,0.31428018,19.66546826487345
8394.722,0.31716195,19.716548544574614
8297.002,0.3197194,19.767399721093554
8213.553,0.32230186,19.811301339014705
8125.626,0.32503012,19.858043616800238
8055.408,0.32740346,19.89573630700572
7981.079,0.3292704,19.935995900520737
7912.5996,0.33096492,19.973419723541824
7843.208,0.33265582,20.011674154312047
7778.1416,0.33430314,20.04785311678781
7720.284,0.3360524,20.080278902577188
7666.6797,0.3378482,20.110538403072216
7616.6865,0.33947873,20.138951073723508
7569.3574,0.34110323,20.16602155601535
7519.9297,0.34279928,20.194473863520418
7472.91,0.3442553,20.221714394970597
7428.249,0.3455701,20.247747059796993
7388.547,0.34699622,20.271021694617907
7349.603,0.3483942,20.29397310673368
7315.5693,0.34972867,20.31413043738607
7280.334,0.3510827,20.335098928693025
7244.662,0.35215315,20.356430338827984
