mse,ssim_indices,psnr_indices
0.08114561,0.14079286,11.038121100961733
0.09017472,0.15954255,10.567050093600246
0.090165526,0.17644979,10.568120735113506
0.10178606,0.1770758,10.027540182411773
0.08001053,0.19134964,11.10247568209793
0.074841015,0.19346869,11.402713909177194
0.06469071,0.19891696,12.059486306401215
0.06761524,0.20166373,11.859504849781823
0.08323597,0.18827756,10.924226168541317
0.061598524,0.20613293,12.27848157644109
0.05949306,0.20509814,12.436423066182417
0.055808514,0.2080688,12.726316200608263
0.053203892,0.21377267,12.943997482572565
0.047595184,0.21769209,13.454529930357715
0.05377166,0.21820922,12.89735265641919
0.040374916,0.22788657,14.214288718753306
0.03877207,0.23037745,14.400395568837288
0.047169164,0.2210478,13.498324275675495
0.046345975,0.2214938,13.578429338331857
0.056501076,0.21416079,12.673378830473176
0.04503563,0.22641563,13.708915656236494
0.04086575,0.22437876,14.15701790308703
0.043865584,0.21911512,13.830539414870724
0.041393243,0.22124083,14.098573783388485
0.0384037,0.22686167,14.444641714774626
0.036550164,0.22922426,14.674809204309636
0.033003144,0.23894554,15.153336816060921
0.036939926,0.23643506,14.628355683986658
0.040013157,0.23886646,14.255277604880694
0.037164416,0.236152,14.598367123320998
0.037283115,0.2383539,14.58439696599839
0.032726616,0.24347734,15.191366701049976
0.033848356,0.23949969,15.0345781919414
0.03234379,0.23783267,15.246888336821664
0.038115583,0.22173993,14.481095055086858
0.038275193,0.22718687,14.460470465517204
0.033037417,0.23127003,15.147715181864287
0.032911047,0.2398997,15.166091053786666
0.033789366,0.2389129,15.041578806498366
0.032295726,0.24056624,15.25565305650238
0.038857833,0.23363286,14.392967969232128
0.032110702,0.2425686,15.285123717511919
0.030650586,0.24254441,15.503981773695717
0.032484256,0.24280156,15.228265305208504
0.031658355,0.23975323,15.350383922198903
0.030988924,0.24160224,15.452054600416151
0.03307203,0.23805435,15.14568133418724
0.03125473,0.24344088,15.41154241921765
0.028763827,0.24239492,15.803523637459227
0.03352733,0.23647653,15.078997024891097
0.029358327,0.24336804,15.705114311411815
0.03220038,0.23879898,15.267012197441636
0.03453676,0.23748438,14.941600449203612
0.031067511,0.24147014,15.438465416714122
0.029743632,0.24410093,15.644252473272262
0.030483328,0.24373686,15.527726498801556
0.029328335,0.24536061,15.71157353464069
0.030811649,0.23944235,15.477089058630764
0.03264972,0.23990946,15.203451079601294
0.027606964,0.24607615,15.999695259037255
0.028317716,0.24296089,15.87869835370383
0.03181365,0.24386156,15.326709476686261
0.03428964,0.24382985,14.973488332878135
0.028345337,0.24657725,15.874457528944554
0.02881555,0.24569307,15.795598521453023
0.030560082,0.23995137,15.517776327143837
0.029295236,0.24266158,15.716920102002314
0.029933725,0.24037082,15.614338519998086
0.028749991,0.24437582,15.806310158804145
0.028203752,0.2413326,15.895968197121563
0.027686073,0.24040885,15.985839108257787
0.02898262,0.24149318,15.767894026463374
0.030593127,0.24199116,15.513576127335156
