loss,ssim_indices,psnr_indices
0.077186376,0.39834133,11.730284102947593
0.062054463,0.58925277,12.836676232371794
0.052190285,0.70540196,13.748894688727722
0.04365034,0.75589865,14.730264234469342
0.03881608,0.7998257,15.397241630870084
0.035805378,0.8242263,15.875220863262891
0.034698285,0.842501,16.069998950757302
0.03606393,0.8413961,15.834328493440111
0.0338695,0.8521623,16.21852988493496
0.03297457,0.85549706,16.38487628687668
0.02975459,0.85841227,17.03843285221797
0.029112404,0.8517733,17.181151083367805
0.034721367,0.8374055,16.063333523969312
0.027187366,0.86221194,17.644622099281438
0.026147917,0.8612663,17.913888366231628
0.024392739,0.86438817,18.41424426227505
0.025539499,0.8570523,18.091530765914538
0.025176011,0.8610719,18.185395962816564
0.021842083,0.8643467,19.266415953718116
0.02239059,0.86101073,19.05996367793181
0.024147194,0.85752183,18.484494899865133
0.020549139,0.86625797,19.74800269170092
0.022341117,0.8595769,19.075973429580113
0.02100542,0.8625126,19.576410286426427
0.02018143,0.8635387,19.912953892013164
0.022034481,0.85845464,19.196590444415666
0.02268876,0.8644095,18.969030597583178
0.019889345,0.87184423,20.045488082228083
0.019707724,0.8728914,20.126303910688556
0.0194759,0.8729388,20.235991682591184
0.020508073,0.87593037,19.77759788853978
0.020757508,0.86858076,19.677152972978675
0.018289473,0.87694436,20.80824629976496
0.02061735,0.86883897,19.739905195396155
0.018997341,0.87611914,20.45615889119183
0.018874716,0.8727228,20.50841873810121
0.017716285,0.87806726,21.117872505334766
0.01997497,0.87168026,19.99901324897926
0.017580744,0.8764022,21.191058050945113
0.018539278,0.8750616,20.678984031235643
0.018328352,0.8759654,20.788122999753554
0.017501844,0.87924695,21.228887613855093
0.01898662,0.87409544,20.459121045178254
0.01813625,0.8760143,20.882731006909495
0.017011814,0.8766143,21.53489231215266
0.017581947,0.8785712,21.190404556823616
0.017421285,0.8784732,21.291673350762874
0.018134613,0.87848765,20.886756238577405
0.01626233,0.8828499,22.018671157826446
0.016844284,0.8819857,21.636782132569415
0.017006435,0.88208324,21.534021661243095
0.016220447,0.8830226,22.05186641166027
0.016984517,0.880511,21.5435052360656
0.017558157,0.87806225,21.201033988687612
0.017748892,0.8798413,21.085637002587724
0.016383369,0.88335973,21.937046418033876
0.016500691,0.8837076,21.854292356098185
0.016891154,0.8812277,21.602536126680526
0.017029509,0.88291985,21.523432744465808
0.017213877,0.88293844,21.412471111791064
0.017690856,0.881557,21.12258511765829
0.016380653,0.88451725,21.938921043193158
0.017475115,0.87963134,21.253977357856016
0.016192231,0.88355184,22.064507446856187
0.0160167,0.88392085,22.19222468632818
0.015824601,0.8858113,22.340901109120214
0.015757386,0.8841281,22.383986060064135
0.016350104,0.8796799,21.971528853238308
0.016305938,0.88112634,21.99087827804415
0.016050313,0.8808655,22.16777712041803
0.016139172,0.8819282,22.10217470095158
0.016791247,0.88241124,21.66208561832267
0.016038684,0.8822233,22.18491569038822
0.016288718,0.88304025,22.00611826455073
0.0154887885,0.8867299,22.596957306521315
0.0155977085,0.8850444,22.498993247394022
0.016005151,0.8829798,22.204705017384594
0.015600914,0.8827693,22.502763068216304
0.01609869,0.8824284,22.13841095810335
0.016610617,0.8835749,21.780578516919956
0.015249189,0.88456136,22.783093331444828
0.015320983,0.8863291,22.721526874168045
0.015296472,0.8874423,22.7463848771262
0.015372253,0.8836439,22.679663461388326
0.015194461,0.8873043,22.837201035976854
0.015295917,0.8838189,22.74914447205411
0.014663361,0.8866194,23.2907172301299
0.015358953,0.8871696,22.697869016552833
0.016050015,0.88540214,22.165150733825616
0.015462498,0.882868,22.616567478495966
0.014879283,0.8851369,23.106130472809948
0.016560763,0.87808436,21.819358845809596
