energy,ssim_indices,psnr_indices,fidelity
0.8598138,0.5076813,16.248547507270278,26506.41
0.85919404,0.5043585,16.51572933710577,25375.55
0.8600842,0.49352598,16.338637727794254,26114.477
0.8564452,0.50866944,16.671604175038013,24750.355
0.8562165,0.5040458,16.697513313315888,24664.3
0.85785645,0.5003751,16.41401360894054,25809.598
0.8575745,0.49461496,16.143366896195037,26978.88
0.85563684,0.50642085,16.614173869684326,24984.29
0.85860825,0.49962243,16.30061278124201,26270.656
0.85808605,0.50408065,15.952924867444596,27827.807
0.856832,0.5155115,16.79973938817401,24282.95
0.8557471,0.51261765,17.009482624209564,23487.994
0.85593474,0.50642806,16.572391276290485,25140.818
0.8556261,0.50869876,16.390388454836867,25903.502
0.85654473,0.49837708,16.163636041060837,26855.82
0.8552286,0.49847016,16.417564177439644,25787.95
0.85698223,0.49852678,16.599023952832745,25066.383
0.8562416,0.50439376,16.874712605628023,24012.824
0.856916,0.50585216,17.075456580198313,23266.645
0.85529333,0.50977725,17.298391513727875,22500.186
0.8552102,0.5093891,17.152955115353897,22997.598
0.85519445,0.5117058,16.52597356199435,25336.6
0.8563689,0.50564414,16.464680758405507,25582.426
0.85457647,0.5145826,16.507084429691904,25415.508
0.85479116,0.5090937,16.112891209977814,27060.543
0.8581687,0.5048476,16.178954368207094,26781.348
0.85516965,0.51373905,16.573162519770058,25145.309
0.85463345,0.51063436,16.895122912655708,23899.256
0.8528838,0.51200163,16.850681773211424,24062.77
0.85541415,0.49785757,16.497075593775996,25463.895
0.85441124,0.50450116,16.918914334575472,23806.832
0.85352343,0.50874037,16.69720617357581,24648.56
0.8527101,0.5196926,17.149093132305385,22982.688
0.85102403,0.52517426,17.059203085786816,23307.916
0.85160494,0.51927567,16.80927923983079,24231.027
0.85192156,0.5123276,16.526269679392282,25330.02
0.8558801,0.49529877,15.986835092768052,27658.074
0.8531001,0.50820875,16.321632062670112,26181.91
0.85138106,0.516463,16.811103183104077,24218.578
0.8535254,0.5081065,16.39072638946455,25900.928
0.8509749,0.5162764,16.748415756686757,24454.988
0.8535478,0.51240236,16.407474875720677,25814.572
0.8523847,0.50483567,16.798654363647003,24285.627
0.8518781,0.513665,17.0468925145876,23360.752
0.85312694,0.50998217,16.828322997191318,24136.545
0.85111094,0.51808316,17.23144935579336,22700.291
0.8537175,0.5142977,16.518114624143458,25369.643
0.85167575,0.51816416,16.664357112070164,24792.605
0.85331666,0.5073278,16.764292978332268,24415.11
0.8520477,0.50628614,16.934842737059995,23783.164
0.852095,0.50545096,16.80235220333927,24271.805
0.85127836,0.5107408,16.915035733095454,23829.3
0.85158646,0.51321375,17.00961128104961,23486.984
0.85014653,0.5128322,16.99336091034354,23556.09
0.85018075,0.50720733,16.893383375440607,23895.377
0.85179067,0.5038236,16.576501127546276,25141.797
0.8525217,0.5046141,16.453736847496195,25634.455
0.8488666,0.52468234,17.004961407416918,23491.137
0.8509739,0.51921564,16.75643800709175,24408.223
0.8504544,0.5118173,16.30302298894064,26269.215
0.8506831,0.517194,16.700945075767514,24637.27
0.8504199,0.5127631,16.77625086070873,24342.547
0.851299,0.50523883,16.932977937809323,23770.275
0.8505688,0.5191716,17.26670854909067,22582.842
0.8487276,0.52570933,17.125171578199037,23061.676
0.85446477,0.5029974,16.302792121924888,26247.168
0.8497504,0.51562864,16.92550869783509,23788.586
0.85091877,0.5007729,16.178315720413888,26789.725
0.8489195,0.50726587,16.93354393317903,23775.496
0.8494974,0.51256067,16.686212249742706,24697.936
0.8512508,0.5085939,16.824409213959036,24173.77
0.8487868,0.5143898,16.86848699119428,23991.193
0.8464685,0.5203604,17.10472197416039,23128.98
0.84949905,0.51063013,16.76044024190977,24409.762
0.8460339,0.5144108,16.85045933284455,24062.465
0.8460767,0.52001244,16.934609317756994,23749.34
0.847946,0.5261665,17.136345155651192,23037.758
0.84694284,0.52352977,16.78819902151851,24299.938
0.8482124,0.5147362,16.59235054261018,25068.57
0.84753877,0.51332176,16.65188208815254,24851.402
0.8469631,0.50908417,16.58361212825891,25105.445
0.84641045,0.51313466,16.768800732363736,24363.656
0.8478384,0.5206275,17.211313178611412,22785.242
0.84629494,0.5249123,17.302782327931205,22479.613
0.84918195,0.51137894,16.826733742842976,24201.598
0.8476933,0.51053214,16.83145310751189,24141.047
0.8487592,0.49858618,16.63475062183086,24897.264
0.84570694,0.5154513,16.88581479287887,23937.152
0.84388876,0.5195916,16.77794885150446,24348.791
0.84670436,0.5061859,16.711019937168196,24602.668
0.8457082,0.50565046,16.96192993237745,23676.348
0.8471546,0.4971482,16.41288889287791,25798.389
0.84578145,0.5190067,17.055749570330637,23314.121
0.8473036,0.513444,16.735855356615037,24507.252
0.8445759,0.52275836,17.086004335168635,23231.025
0.84458363,0.5208939,17.094862948588833,23199.02
0.84409887,0.51663184,17.18619558229977,22874.838
0.84602785,0.5084117,16.753866153007017,24407.166
0.84512734,0.51874405,17.116310630488325,23099.738
0.84532815,0.5176032,16.81635407293533,24197.275
0.8443958,0.51903534,17.167569539365953,22927.957
0.84159744,0.52663213,17.43172472068799,22046.953
0.8432247,0.5227443,17.278648714077008,22548.184
0.8423603,0.5214114,16.78849986533777,24301.004
0.8449477,0.509775,16.37015967064619,25977.754
0.84362924,0.5148094,16.667181058353428,24792.664
0.8430974,0.52010494,16.540945533762393,25287.344
0.84355646,0.5169432,16.51631540992617,25384.176
0.8428902,0.5212868,16.84988960068582,24078.867
0.84293723,0.516535,17.202220455648003,22809.875
0.8448907,0.51420707,16.957545783176037,23692.598
0.8443763,0.52318835,17.468537015460065,21909.422
0.84125054,0.5405943,17.962558914212646,20412.844
0.8441709,0.5308881,17.58360275719188,21561.383
0.84206593,0.5247621,17.182630076582278,22886.19
0.8405809,0.52271324,16.984781018990773,23557.031
0.8443862,0.49949872,16.051467858297993,27366.729
0.843034,0.5112346,16.520281349650894,25370.238
0.8468329,0.5009746,16.294273154441157,26299.38
0.84390914,0.52211326,16.869877241683255,23994.918
0.84323,0.5301468,17.17527642476075,22909.082
0.8423196,0.5328509,17.39987725299566,22111.809
0.8433124,0.51804715,17.15833133451171,22968.223
0.8406114,0.51222765,17.11886957599542,23136.658
0.84082973,0.5120643,17.253421845231564,22662.363
0.8413966,0.51309747,17.188327491039097,22871.648
0.8397047,0.52994233,17.816872536829223,20851.002
0.83885497,0.52252156,17.330653744227035,22352.846
0.83914447,0.5135979,16.963003859723273,23659.008
0.8400345,0.5101214,16.832040957895348,24142.05
0.83995616,0.5154,16.950427223945997,23697.924
0.83991855,0.5274733,16.703116276777365,24629.25
0.8396356,0.5310723,17.238618387475373,22667.867
0.8391477,0.54077005,17.62505984248959,21426.285
0.839195,0.53153086,17.985854529348153,20358.441
0.838079,0.5395612,17.8709684527502,20690.785
0.8400996,0.5277303,17.422716433582806,22080.562
0.839732,0.53006,17.28772285352673,22555.227
0.84144056,0.50530726,16.516172264452823,25383.18
0.83815575,0.5087753,16.609781051963566,24988.14
0.8381591,0.5126675,16.78167560893491,24343.094
0.84054446,0.51776177,17.297709700201793,22484.656
0.83962524,0.5273444,17.551873302142386,21648.78
0.84101313,0.5321494,17.846674236218163,20763.982
0.8373053,0.5353241,17.81308729137811,20862.209
0.83715594,0.52814156,17.344387012819553,22342.523
0.8356298,0.5249607,16.99844463512607,23541.895
0.83622277,0.52137333,16.888119496892845,23950.203
0.83835185,0.52421266,16.92518700433678,23807.955
0.8361796,0.5452858,17.527539761239346,21745.355
0.8376248,0.53314716,16.91491944297194,23828.055
0.83670163,0.5341423,17.22797937268609,22709.445
0.8338058,0.5349751,17.460106061042932,21923.938
0.83663034,0.5316994,17.30239438109008,22481.86
0.8354365,0.53730506,17.526466359598817,21751.604
0.83544505,0.54682827,18.041230001452657,20178.9
0.8360854,0.54255253,17.968856374055097,20381.137
0.83453745,0.53629905,17.6725387820325,21275.238
0.8362307,0.5324642,17.129273471977907,23067.89
0.8341583,0.5272047,17.170748164412508,22931.523
0.8360249,0.5230616,17.100122449963102,23174.768
0.83360404,0.54204303,17.530955190884782,21718.273
0.83564264,0.53847545,17.234026178887262,22688.47
0.8338959,0.53589034,17.353205803419907,22300.227
0.8361804,0.53309214,17.531879252203655,21703.309
0.8344152,0.54187775,17.539464731060832,21706.262
0.8339857,0.5451469,17.582621008652445,21571.396
0.83437765,0.5465501,17.853093649814237,20731.396
0.8366395,0.5296245,17.240202788762,22673.262
0.8372469,0.5200425,16.636160430672646,24887.012
0.83242595,0.5349362,17.694360394753502,21216.55
0.83338845,0.5341606,17.67050664772814,21273.414
0.83142495,0.54605585,17.55783009117116,21643.193
0.8313384,0.53931934,17.01376862806368,23486.285
0.8326037,0.53511757,17.147400372778097,23023.938
0.8350598,0.54106295,17.273462344677053,22554.129
0.83343065,0.54623955,17.480369317477994,21886.447
0.82961845,0.559516,17.943301776077632,20456.812
0.8337839,0.5355962,17.636699382412417,21389.777
0.8303852,0.54575235,17.86865292369051,20688.95
0.82965314,0.5407653,18.29858258028681,19462.695
0.8315706,0.5383168,17.992914959606132,20333.262
0.8295276,0.54748183,17.592367940429412,21548.75
0.83309424,0.53253895,17.51786435650287,21762.877
0.83098257,0.54091644,17.49906287601849,21820.729
0.83025,0.549933,18.029484283236066,20217.723
0.82915044,0.5546606,18.136610316889975,19897.57
0.8303621,0.55019206,17.65461114041074,21328.113
0.83112365,0.5497698,17.776766880417966,20941.355
0.8316049,0.5377367,17.410581784552708,22084.54
0.8280598,0.54577905,17.524228673902446,21724.707
0.82825524,0.54867697,17.948837092534028,20447.07
0.8300276,0.5495428,17.80268166051223,20880.746
0.8296393,0.5539702,17.9642763180257,20391.8
0.8314575,0.54201347,17.593492309206948,21540.488
0.8302829,0.5420432,17.45133489487181,21946.957
0.83123755,0.5421391,17.43440789591044,22031.473
0.83012176,0.5427068,17.444431061603446,21979.508
0.82918215,0.5461021,17.540584958713463,21653.95
0.825261,0.55960983,18.384229158487845,19231.02
0.8272862,0.55264705,18.103776480113464,19980.64
0.8275925,0.5530689,18.138633929699186,19925.988
0.82905686,0.5422196,17.73030158366287,21122.531
0.8290292,0.5497074,17.74890749696833,21054.564
0.8282404,0.5482982,17.611316692266644,21462.775
0.83102024,0.53277713,17.460883118673458,21934.295
0.83007395,0.54181814,17.531660871761503,21718.445
0.82893836,0.547643,18.021564798176318,20233.473
0.8286984,0.55247,17.98111458832325,20364.945
0.8313714,0.53919,17.78345177144223,20937.566
0.8316295,0.53588384,17.638148431981534,21380.906
0.82881224,0.5445278,17.626909055320393,21413.547
0.8284508,0.54957366,17.85081544777984,20745.547
0.82807696,0.54784864,17.718638818764543,21125.93
0.82869637,0.5434564,17.283055056045107,22540.113
0.8295002,0.5365629,17.432349072382575,22042.95
0.829839,0.5396007,17.651106194879713,21369.645
0.8280628,0.55401605,17.91285809798326,20581.766
0.8264924,0.56391615,18.354915622005233,19334.215
0.82642365,0.565584,18.34148223055217,19351.643
0.82946837,0.5481178,17.5821847386201,21531.373
0.8253311,0.55189115,17.80939477323949,20860.395
0.8247406,0.55379105,17.587618559962763,21538.922
0.82426524,0.5557704,17.544827426956836,21659.064
0.8255515,0.548642,17.74006847857141,21051.484
0.82344604,0.553343,17.9140395754256,20532.254
0.8271383,0.5431272,17.59577111903068,21506.668
0.82586086,0.56061006,18.449263709022095,19063.514
0.823658,0.5593876,18.655394172605572,18542.361
0.8250251,0.551789,17.75477213415853,21011.678
0.82404983,0.55747056,17.889888473132224,20650.898
0.82417595,0.55891544,17.807844852494938,20870.074
0.8245996,0.5643067,18.198925322570677,19732.137
0.8225136,0.5707465,18.106942555592962,19988.566
0.8198339,0.57580537,18.45361965928631,19056.625
0.82364666,0.5660239,18.17616134120563,19791.29
0.8248693,0.5647317,18.162522215589043,19832.8
0.8225004,0.5591213,18.04358035908908,20155.143
0.8233002,0.5623937,18.38920725824293,19233.367
0.8203677,0.5658694,18.208282920735567,19706.305
0.8197473,0.55704856,17.8540353393582,20728.094
0.821279,0.5492076,17.5563652568981,21631.254
0.82372606,0.5512355,17.522528104961165,21746.451
0.8205647,0.57266706,18.47270631449107,18988.736
0.8238893,0.5560798,17.960428659490027,20412.168
0.8225513,0.5561905,17.858455511721047,20697.81
0.82298774,0.5539126,17.92946599277694,20498.613
0.820251,0.5651973,18.455522157096063,19050.168
0.82061994,0.55767137,18.307291165478063,19438.691
0.82193255,0.55338854,17.959811207959227,20401.867
0.82256794,0.55839586,18.040802814054683,20150.688
0.81971514,0.5694141,18.079500515513068,20051.438
0.82321614,0.5629886,17.86808897439512,20661.71
0.8243425,0.5526125,17.70399065211666,21168.617
0.8208524,0.57035375,18.417526486293447,19155.906
0.822142,0.5656759,18.214531881848277,19696.105
0.82148314,0.568397,18.388796851868182,19240.719
0.82508755,0.5552032,18.05111943981955,20127.914
0.8211688,0.56519985,18.091306674535033,20032.477
0.8233785,0.5584529,18.003614099944233,20264.69
0.8208246,0.5738422,18.28718092984468,19480.057
0.8219709,0.56211346,18.137132564463002,19900.363
0.82476735,0.54911,17.868243477385203,20676.59
0.82198656,0.55383795,17.932930330026814,20477.615
0.8165067,0.57664305,18.330599087837356,19352.129
0.8208348,0.56246734,17.664460026527713,21291.793
0.82344174,0.54782194,17.39340229085061,22147.719
0.81833833,0.56697845,17.90553011847332,20566.031
0.8210007,0.57255775,18.486616779916027,18982.664
0.82059485,0.5725104,18.124251557191975,19953.928
0.81736577,0.5688581,18.451393965492187,19070.123
0.82091683,0.56343085,18.433664812734087,19095.97
0.82062894,0.5614089,18.448497638199555,19060.508
0.818715,0.573487,18.559481016787874,18763.438
0.82218826,0.55617815,17.881989243904602,20618.336
0.8184283,0.5654367,18.088527351679083,20042.953
0.8201206,0.5514123,17.726931531498916,21103.117
0.82034457,0.5530661,17.7104861123597,21155.031
0.8192656,0.56791073,18.20862163180095,19691.988
0.81875765,0.57674783,18.65400752457405,18565.477
0.81665623,0.571328,18.476083516284433,18985.31
0.8187125,0.56994706,18.13413304305276,19904.633
0.81760305,0.5649729,17.80968555278214,20843.861
0.815487,0.5736076,18.181299029648834,19770.3
0.8169661,0.578355,18.512512060473746,18913.508
0.81631595,0.5834115,18.800115706844835,18176.701
0.8191689,0.5685068,18.89032710046136,17985.014
0.8176017,0.582624,18.70650872059733,18439.506
0.8162176,0.5692771,18.19844154392838,19734.625
0.8149999,0.57503647,18.456760164355767,19046.418
0.8157624,0.5735541,18.420064761359562,19161.785
0.8183942,0.56919503,17.911631709378085,20534.59
0.8149226,0.5851272,18.68397788278944,18457.031
0.8163756,0.57578874,18.166795104562304,19812.46
0.8170939,0.5741489,18.193358519055277,19725.842
0.81954837,0.568229,18.142072338996694,19909.875
0.81501544,0.5746157,18.35547165232331,19296.152
0.8146244,0.57434076,18.48903900740838,18952.07
0.8187704,0.5612677,18.435235091862314,19106.986
0.8170757,0.5711375,18.5354585399219,18849.791
0.8182624,0.5768273,18.444786839242923,19099.297
0.81836134,0.57578176,18.45221422718234,19076.504
0.8190881,0.5607519,18.04775829735754,20162.984
0.81654435,0.567431,18.107565165495277,19989.71
0.81990343,0.5677607,18.02920455229924,20238.379
0.8154495,0.5748558,18.46962748870167,19021.11
0.8181056,0.5667543,17.964585093575195,20413.498
0.8179531,0.56836265,18.30794627945026,19445.309
0.817785,0.56705934,18.300654944974404,19460.055
0.8144855,0.58055234,19.04862192081914,17626.07
0.81387585,0.58639246,19.09901725627804,17519.129
0.8135644,0.5921907,19.197644311046194,17298.035
0.8145299,0.5786102,18.583166020342258,18708.367
0.8139876,0.56949145,18.111681369571503,19959.578
0.81379616,0.5689964,18.136572996449665,19887.918
0.81473875,0.5735924,17.97651367124009,20344.543
0.81184864,0.58610547,18.450411276864656,19049.625
0.8121116,0.5887149,18.83490510550627,18088.16
0.8131898,0.5756113,18.367974003206818,19258.613
0.81589866,0.56874394,18.15662337014392,19831.201
0.8138325,0.5735085,18.295185071914627,19459.078
0.81411934,0.5719949,18.175820520389916,19780.016
0.8137907,0.57943434,18.60291910075646,18661.95
0.81285083,0.58843446,18.90458270835595,17937.898
0.8122611,0.58538455,18.61575587913482,18637.164
0.8131834,0.5875861,18.588882031037926,18709.5
0.8094975,0.59574693,19.085878606146753,17527.574
0.8112892,0.5847995,18.47629894216165,18988.773
0.81201494,0.58052254,18.31636102692181,19391.564
0.81445,0.5778168,18.368153911168065,19276.078
0.812435,0.58663744,18.965567654614826,17802.75
0.81044114,0.5906827,18.87996491089593,17999.781
0.8100076,0.58928186,18.931318372196074,17895.492
0.8129366,0.5798807,18.63222977431783,18591.877
0.8116555,0.5807546,18.553624925159244,18785.273
0.80981135,0.59140044,18.816519796577094,18137.078
0.81026715,0.5949574,18.747342148051807,18294.61
0.81342554,0.58372855,18.44598725332571,19044.21
0.8108523,0.59158236,18.501290351887082,18909.668
0.8093257,0.5853631,18.365340571256134,19267.889
0.8114487,0.5780658,18.27777971594792,19502.594
0.80987406,0.5890005,18.71963617239374,18373.234
0.8108321,0.5945875,19.05610327368437,17562.828
0.8083776,0.60180455,19.16743664539634,17329.348
0.8109829,0.5914276,18.791716461738808,18205.71
0.8094369,0.5822397,18.600664392715473,18659.738
0.8093135,0.57676613,18.351836684582437,19325.938
0.80867654,0.5881772,18.688144769794444,18452.969
0.812932,0.5803356,18.443904565198704,19079.762
0.81037563,0.59140366,18.82646081945388,18116.457
0.8106562,0.5886901,18.792772340006977,18195.66
0.8072555,0.591018,19.09366502943947,17489.773
0.80907613,0.5889332,18.79347108308534,18167.879
0.8107275,0.586825,18.749008722162166,18286.115
0.80798614,0.59284395,18.890019211776615,17952.135
0.8121011,0.5821529,18.54794102656418,18793.44
0.8113525,0.58749545,18.655538937074102,18508.672
0.8111259,0.58809894,18.9408415105668,17843.28
0.8097599,0.5847669,18.871617303910682,17992.793
0.8070197,0.59904724,19.163477797447296,17328.41
0.80863005,0.59324455,19.02449822898667,17640.887
0.8064318,0.5926903,19.02421325595348,17633.297
0.80787313,0.59298223,18.952133817805187,17822.875
0.8091952,0.59789175,18.759012410025655,18280.996
0.8056669,0.5929162,18.764046784413274,18266.422
0.80751914,0.5949662,18.858231942513747,18035.35
0.80405366,0.5961386,18.929826802692254,17853.219
0.80593055,0.5937278,19.165444339110163,17335.287
0.80627257,0.5976782,19.11560150137302,17452.158
0.8052982,0.59248745,19.02337052698108,17650.29
0.80658185,0.58847135,18.74343398123451,18270.736
0.8050455,0.6023423,19.157922299787458,17337.49
0.80406386,0.6032987,19.297763135789303,17054.477
0.8038201,0.6052976,19.240846307124517,17167.11
0.8069213,0.59036136,18.589615597522634,18688.75
0.80659056,0.5850127,18.560414451352344,18760.639
0.80287313,0.6018786,19.087252407188284,17501.941
0.8056273,0.5931446,19.034489078156685,17626.812
0.80334395,0.6033112,19.28726551633912,17065.705
0.8033425,0.60482275,19.3605778526811,16904.525
0.8072621,0.5957994,18.898097380992947,17948.914
0.8050746,0.5958267,18.85648760600924,18035.93
0.8029358,0.5979676,18.994094436286826,17704.85
0.80463356,0.59977907,19.078973401570376,17512.582
0.8044001,0.6065455,19.092733626388465,17487.979
0.8036399,0.60084605,18.910129894191943,17919.81
0.8024848,0.6091677,19.06312480110029,17556.672
0.80496174,0.5958887,18.813064747827323,18138.285
0.8025203,0.60545963,19.263388336759302,17138.78
0.80428386,0.5991616,19.26304589814292,17121.117
0.8001426,0.6144633,19.636435019891362,16364.67
0.80627334,0.5887081,18.80498270366339,18168.873
0.80295324,0.5941219,18.891602740278323,17940.154
0.8026711,0.6094782,19.16308892574518,17333.578
0.8022718,0.6127668,19.311375294401397,17026.414
0.8016608,0.61186624,19.300666009315538,17056.566
0.8009975,0.60501164,18.991210577546326,17725.018
0.8019532,0.60025334,18.95025264181718,17813.082
0.80389154,0.5973711,19.02844329166994,17636.596
0.80276155,0.6027975,18.794373535724034,18176.855
0.8051279,0.59812665,18.839914205613383,18072.992
0.8013247,0.60452205,19.17724497646532,17301.414
0.8037586,0.5929622,18.967065671939608,17777.395
0.80282784,0.6023564,19.35291917813467,16921.23
0.80333066,0.6080923,19.416399142132605,16806.557
0.80221343,0.60451204,19.190255984376876,17273.92
0.80141354,0.60509247,19.198013769435327,17244.52
0.80138326,0.6092158,19.281714659777517,17086.127
0.8031467,0.6116615,19.28967293540882,17070.773
0.7990292,0.61789155,19.160710115392526,17324.254
0.80422074,0.6027612,18.972175500778064,17769.898
0.7997443,0.61487967,19.261669545950436,17111.414
0.8010614,0.6057001,18.868845737424977,17999.123
0.800613,0.6092531,19.002183834504542,17694.156
0.79962003,0.6111132,19.10336626960795,17449.527
0.80224335,0.6003265,18.962913499088508,17759.395
0.7994549,0.6130381,19.556913118590707,16506.277
0.7996825,0.6113682,19.470292792417318,16676.889
0.80134606,0.5963295,18.969513090203904,17771.605
0.7994237,0.59815615,19.021902426166427,17635.396
0.7981746,0.60885525,19.28397939178986,17076.285
0.79968417,0.6062451,19.319438914671842,17003.86
0.7992177,0.6104021,19.353267950925282,16930.945
0.800659,0.6053392,19.16222800090725,17306.965
0.79842997,0.611207,19.18607190785846,17283.129
0.7979593,0.61908895,19.396166197149842,16844.002
0.799147,0.6166081,19.390378233895124,16840.508
0.79823166,0.6138243,18.97225015447439,17747.092
0.7980857,0.6091787,18.806124341676554,18134.516
0.80017316,0.60401016,18.934329182890842,17850.857
0.79946434,0.6111402,19.118088446612262,17416.223
0.8017716,0.6048209,19.234218317704507,17152.324
0.7991115,0.610285,19.567568547106795,16483.18
0.8017554,0.6083896,19.517075822748485,16581.133
0.798939,0.60966766,19.489410150799184,16647.547
0.8005321,0.60426396,18.981833186298996,17727.744
0.7986633,0.60845554,19.086618871121075,17485.945
0.79938704,0.6096057,19.233266121170843,17162.371
