loss,psnr_log
-1.935002326387294,10.167691108415031
-1.8151397790382067,9.695990983267524
-1.9130777939638208,10.046388733502985
-2.0228571182706125,10.567971011440518
-2.0896714418069733,10.88365610844341
-2.1157657007643196,11.041659257284948
-2.148491525752725,11.229057751660365
-2.187137493370281,11.437155974366505
-2.20708769311545,11.565148806827878
-2.238052937439811,11.790013676849133
-2.258604824582017,11.952892140427524
-2.250514988554645,11.887726049888453
-2.258239877042993,11.984797728079318
-2.2790981557053804,12.09244911166251
-2.291182012124694,12.210655926632953
-2.295546990904528,12.251956655545852
-2.2791424012384196,12.134437448162384
-2.2824044962801944,12.165040369643842
-2.2814858515253826,12.143458840961456
-2.2979825743651796,12.249164383453568
-2.306574424350965,12.311259907447411
-2.3026463894573093,12.283000908649118
-2.310758396004032,12.355493262327924
-2.318381155503837,12.412193504080983
-2.318094325672981,12.415211895033103
-2.3242339714345777,12.46378181766996
-2.328789381652478,12.506707528930999
-2.3360387414685233,12.546394088111633
-2.331663015533289,12.542470065608505
-2.3424762615300283,12.62888075466641
-2.342534092201714,12.597352578266213
-2.348538787967919,12.689291889800007
-2.351306289706928,12.699859745219813
-2.35117983616161,12.686070828988754
-2.3578171030025192,12.766306909935402
-2.3613950711571894,12.782343163596463
-2.3484950260869963,12.698897575488681
-2.359645256692794,12.783421315921611
-2.366712428539035,12.836782063674443
-2.3647898964698504,12.831444426509556
-2.3714379022412144,12.88420368302019
-2.3718901616217054,12.901218236589298
-2.3747407377894647,12.92536378336829
-2.3659473093474803,12.853649973759428
-2.3755048172496944,12.924137865607292
-2.3836621788143004,12.974759381767488
-2.3752494494683867,12.914958498111606
-2.377421474949009,12.913698128427995
-2.3819220677989295,12.95723615676227
-2.387855732288626,13.018216929025934
-2.3895615753776562,13.039512558211428
-2.3855650478061006,12.991284241269048
-2.3842378060144176,13.009354825316555
-2.3791686411296156,12.96718941273915
-2.3873739003456245,13.023830706276136
-2.3895195601746444,13.064494538536707
-2.389126114256284,13.06681648060195
-2.3917260133789573,13.085713621721284
-2.3988430418540023,13.135209078040603
-2.395676883004102,13.10377182031772
-2.3960253184963314,13.119011782934809
-2.3955745745998227,13.119151102970875
-2.398311489673354,13.134197758223998
-2.398798656016254,13.127175675583516
-2.3999367285261783,13.141733930769776
-2.406355097148883,13.20116929591916
-2.404753145569435,13.18781957587412
-2.398569026642452,13.131358327421598
-2.4061299954279205,13.221609965056357
-2.4030041411876337,13.192128143743538
-2.4078586566235956,13.245120954328316
-2.412623552750738,13.290134504392324
-2.4102700541085236,13.246809779201133
-2.4058027700205002,13.215862010240151
-2.412227987385409,13.269067501016174
-2.4068908761283883,13.224014643262898
-2.4159241483888865,13.292374766910376
-2.4122770225591195,13.273268880398872
-2.4182012153448995,13.312459625511739
-2.4199264281434147,13.328205552444308
-2.417448308117309,13.306465618543575
-2.4191562655903622,13.331511965025536
-2.4208668178752983,13.349167304867402
-2.418140917111152,13.318558942032544
-2.4165833770592395,13.3099290732453
-2.421928193269212,13.353236328566718
-2.4253908598607934,13.397963313778845
-2.4261210113785228,13.411897924995035
-2.423402140738668,13.39351858843207
-2.426329581365715,13.420779888951913
-2.4278985846814995,13.430462161625522
-2.4298414776230652,13.437544398498709
-2.4301220248606796,13.448059129559214
-2.4324930329403665,13.482051707095426
-2.429558357576308,13.451506961829045
-2.4336149112593866,13.498681602509148
-2.4322857802185505,13.48727207897287
-2.4312573619824454,13.476364275402265
-2.439680558025249,13.54425748710556
-2.432647088711586,13.467188433342422
-2.43426534202274,13.49320071885364
-2.4387111024772077,13.526630242957536
-2.4318778051648655,13.479534605509125
