energy,ssim_indices,psnr_indices
109300.84,0.031797554,8.570376448067652
111334.74,0.032419823,8.490304610738486
69066.945,0.04025847,10.56390931395979
112785.92,0.03564475,8.434062786335389
57534.402,0.044532765,11.3573359859346
50709.75,0.047684517,11.905697089843748
41124.45,0.05143577,12.815610593850696
39026.242,0.053112984,13.043044332754278
34356.445,0.054553032,13.596530021213571
30588.797,0.054484084,14.1009876853959
28923.11,0.052442078,14.344161919880335
28040.395,0.050476175,14.478770804698364
27286.982,0.049473863,14.597056776599528
26628.719,0.049132366,14.703109244535465
26123.246,0.048955146,14.786340479493838
25500.312,0.04919781,14.891156504913008
24870.828,0.049529836,14.999709186548953
24479.639,0.049804147,15.068561843373715
24180.85,0.05009829,15.121896347755143
23878.508,0.050477,15.176539968086566
23479.121,0.050994903,15.249793361255161
23154.043,0.051468264,15.310343459757993
22899.662,0.05186302,15.358320978628193
22594.477,0.052325115,15.416588736542117
22215.457,0.0529248,15.490059098695156
21864.23,0.05362001,15.559269673971759
21511.041,0.054504152,15.62999740613256
21087.312,0.05563588,15.716399240108814
20728.04,0.05689175,15.791030055429482
20438.723,0.058068108,15.852074421502858
20102.521,0.059099656,15.924106510800197
19740.309,0.060012195,16.003072338382268
19408.07,0.060895205,16.076788368127016
19136.668,0.061873186,16.137948356252842
18940.334,0.06289058,16.182735340356565
18762.373,0.06380677,16.223734002758878
18616.434,0.064587824,16.257646837244927
18463.322,0.06548122,16.293513610903855
18342.398,0.06659173,16.322050313016774
18233.662,0.0676935,16.347872915358455
18113.352,0.06871191,16.376623196551638
18005.227,0.0697753,16.40262590945617
17859.355,0.07095134,16.43795404817624
17740.863,0.07192308,16.46686423143607
17619.902,0.07265264,16.496576844716188
17516.408,0.07348986,16.52216137914524
17409.396,0.074637525,16.54877474414619
17302.096,0.07577753,16.575624799494804
17191.379,0.07672141,16.60350507077557
17087.848,0.07779879,16.62973820757103
16977.355,0.07924137,16.657911499433197
16875.2,0.08061866,16.684122243327582
16765.686,0.081720985,16.712398614322602
16664.293,0.083055176,16.738742662654293
16552.975,0.08493418,16.76785113054669
16445.482,0.08675649,16.796145176397673
16328.411,0.0881868,16.827172400263773
16212.665,0.0898887,16.858067531082416
16094.49,0.0919858,16.88983950406483
15973.376,0.093696505,16.92264476393011
15856.164,0.095323354,16.954630685190946
15733.562,0.097545005,16.988341524747497
15615.291,0.099604785,17.02111095576378
15498.026,0.10143912,17.05384796833878
15373.44,0.103669584,17.088901141025513
15250.818,0.10565593,17.123680165924878
15131.227,0.10764664,17.157870424465177
15011.005,0.11008563,17.192513977984362
14892.346,0.11212883,17.226980775759518
14774.09,0.11433522,17.261604709586372
14657.488,0.11652622,17.296015931944368
14544.022,0.11862781,17.329766415951532
14429.515,0.12099282,17.3640945970935
14321.857,0.12288021,17.396618169863633
14227.092,0.12561972,17.42545030361666
14174.129,0.12661128,17.441647719070048
14220.004,0.12962808,17.427614577254598
14646.239,0.12727752,17.299350651223612
14368.295,0.13129114,17.382559640447386
13929.564,0.13209064,17.51723619478154
13814.275,0.13350366,17.553330637803285
13828.055,0.13643861,17.54900105851616
13574.594,0.13833326,17.629343259093243
13625.274,0.13883837,17.61315922151446
13424.898,0.14189099,17.67750195405679
13492.765,0.14433993,17.655602240171426
13312.398,0.14495607,17.714048518103414
13323.047,0.14585653,17.710576251020495
13203.48,0.14856862,17.74972771961383
13203.535,0.15024807,17.749709887330653
13088.735,0.15141276,17.78763494536541
13083.842,0.15217878,17.789259193036877
12990.23,0.15382674,17.82044291067589
12971.029,0.15602206,17.826867469608626
12895.705,0.15748526,17.85216095316319
12870.254,0.15760975,17.86074073101688
12801.864,0.15889983,17.88387964120077
12775.351,0.16115038,17.892883478355518
12721.719,0.16250516,17.91115395418406
12684.335,0.16281638,17.92393478171451
12637.635,0.16373116,17.939953916231214
12604.314,0.16572177,17.951419224595103
12559.413,0.16736425,17.96691833647713
12520.668,0.16743726,17.980336724068152
12482.454,0.16834687,17.99361188462869
12449.8545,0.17054649,18.004969041765687
12408.079,0.17140293,18.019566304358932
12377.656,0.17155735,18.03022766160377
12336.385,0.17306276,18.044732831072988
12313.391,0.17483564,18.052835146282668
12272.973,0.17530169,18.067113963487124
12249.143,0.1755865,18.07555472923977
12211.516,0.17757235,18.088916161904752
12183.834,0.17859352,18.09877229867861
12152.851,0.1789334,18.10983018840397
12123.012,0.18016028,18.120506522854768
12096.711,0.1817311,18.12993892465733
12068.22,0.18209565,18.140179682479275
12049.384,0.18313462,18.146963619863076
12041.077,0.18406564,18.149958392982313
12087.381,0.1850634,18.133289771734614
12344.921,0.18344836,18.04172871443374
12684.148,0.18320608,17.923998628115726
13064.761,0.18168806,17.79559721422155
12179.933,0.1828702,18.100162836873245
12183.604,0.18608165,18.098854278098337
12505.743,0.18648438,17.985516783540355
11929.506,0.18581848,18.190386955417644
12295.66,0.1844389,18.059093104342182
11929.262,0.18958475,18.190476258605973
12078.533,0.19036108,18.136469694936224
11899.31,0.19061254,18.201394178889633
11937.717,0.19094585,18.18739885059385
11863.523,0.19315778,18.214474968430938
11860.94,0.19466956,18.21542050169824
11782.054,0.19503415,18.244401667144448
11794.3545,0.19510286,18.239870056180237
11724.041,0.19658445,18.265838637976252
11730.277,0.19722717,18.26352906820711
11666.899,0.19776098,18.28705720377028
11678.982,0.19873023,18.282561614608554
11611.0205,0.20002641,18.307907592462897
11631.451,0.20050241,18.300272696193606
11560.385,0.20174491,18.32688879551445
11579.882,0.20248498,18.31957054455269
11517.754,0.20352294,18.342933992226907
11531.889,0.20446676,18.33760742031831
11474.114,0.20528977,18.359420384034376
11483.176,0.20567049,18.35599168031632
11438.295,0.20680463,18.372999154080645
11436.178,0.20768265,18.37380294580993
11400.61,0.20850666,18.387330701512926
11393.057,0.20886435,18.39020924934054
11365.873,0.20948033,18.40058354878679
11351.404,0.21083434,18.406115668817623
11329.539,0.2115118,18.414489288433874
11311.977,0.21173246,18.421227077002
11295.896,0.21264704,18.427404892783002
11275.268,0.21371478,18.435343353284996
11261.719,0.21452439,18.440565126394482
11239.182,0.21482766,18.44926487242843
11226.686,0.21582885,18.454096340902236
11205.107,0.21674727,18.46245143829789
11192.345,0.2171943,18.467401153590444
11173.068,0.2176975,18.474887254808902
11158.209,0.21863794,18.48066674877917
11143.25,0.21951103,18.486492958085165
11125.226,0.21969713,18.493523398891504
11115.752,0.22061634,18.4972235044
11103.354,0.22119743,18.502069897859343
11115.039,0.22237603,18.497501656269346
11197.404,0.21997367,18.46543842677844
11443.296,0.22214241,18.371100445102297
11836.918,0.21370538,18.224225199833917
11352.986,0.21904892,18.405510555500477
11296.348,0.22004485,18.427231031865034
11377.83,0.218311,18.396017002632824
11168.568,0.22207816,18.476636389420126
11266.291,0.22401786,18.43880213237846
11118.788,0.22329454,18.49603726050144
11158.929,0.22262497,18.480386986867273
11092.703,0.22543675,18.50623786529663
11091.451,0.22633319,18.50672776425437
11041.203,0.22554131,18.526448163980447
11038.981,0.22582187,18.52732173170402
11002.223,0.22799909,18.541807505005398
10981.418,0.2290852,18.55002763822434
10967.355,0.2292654,18.5555925511196
10941.748,0.23021965,18.56574482142075
10928.637,0.23129475,18.570951899627
10908.445,0.23165412,18.578983090770834
10887.369,0.23219053,18.587382045952502
10875.575,0.2337908,18.592089287605113
10854.193,0.2347588,18.600636137668115
10842.264,0.23425865,18.60541217507465
10822.76,0.23444588,18.613231681191223
10812.869,0.23602967,18.617202255621393
10791.842,0.2369827,18.62565609235093
10781.98,0.23671418,18.62962675683667
10765.066,0.23728593,18.636444580356258
10753.957,0.23858213,18.640928725702295
10738.582,0.23891485,18.647142416369785
10723.951,0.23906171,18.653063602359733
10713.543,0.24031441,18.657280544716247
10699.278,0.24132109,18.66306695695529
10687.656,0.24123378,18.66778717521736
10673.791,0.24154435,18.673424608898173
10660.999,0.24281503,18.678632896125983
10649.23,0.24345808,18.683429795076233
10636.999,0.24356903,18.688420694854372
10626.332,0.24418259,18.692778072876727
10615.169,0.24475403,18.69734251773781
10605.548,0.24549873,18.701280630157285
10597.8125,0.24609597,18.70444953055288
10594.33,0.24661513,18.70587685495729
10607.361,0.24632454,18.70053829734177
10649.753,0.24745949,18.68321645657441
10758.054,0.24579233,18.639274646499505
10802.609,0.24580298,18.62132537728233
10785.884,0.24602826,18.628054344273195
10593.403,0.24649327,18.70625658436042
10535.49,0.24816103,18.730063937063257
10632.342,0.24848787,18.69032252569955
10619.869,0.24821915,18.69542013250252
