mse,ssim_indices,psnr_indices
0.13283043,0.27265322,9.57384515072092
0.11415796,0.37638965,10.378162287146077
0.10248475,0.50214124,10.973884517594374
0.112137966,0.52194494,10.473350353221402
0.11477734,0.5371729,10.349859952100886
0.09746909,0.5663082,11.25216624867483
0.09269959,0.5659652,11.533511374502865
0.094940566,0.57500106,11.400316024227223
0.09237489,0.57743376,11.558004355348974
0.08926098,0.57418287,11.753127237624273
0.09246834,0.57903385,11.548653699853524
0.09355723,0.57405263,11.483513330648387
0.081193045,0.58616257,12.311839398638085
0.078992076,0.5769073,12.479491729924138
0.07621376,0.5791478,12.699405033027624
0.09012582,0.5725879,11.699343679167908
0.088385485,0.57282513,11.812092784338164
0.07960672,0.57954925,12.432875697813643
0.07938485,0.5798642,12.448117428341261
0.07782792,0.5795471,12.568878219972852
0.0743495,0.57942325,12.853864176244347
0.07368567,0.5858334,12.908468597703688
0.07745752,0.5776566,12.60008185200569
0.07114741,0.5795768,13.131533070723426
0.0678815,0.58076465,13.433606123349765
0.06667932,0.5783086,13.551772279960863
0.067599505,0.5838879,13.458777151376005
0.07060665,0.5781779,13.173755406269553
0.06910813,0.578416,13.322081684008937
0.06570599,0.5819081,13.646137986337234
0.06955165,0.57617706,13.27701351263835
0.06329618,0.5899686,13.895753781404114
0.0618937,0.58538294,14.047416681835301
0.06072017,0.58499366,14.180691234475486
0.066482306,0.5810959,13.571822861817022
0.060190722,0.58730376,14.24397270364894
0.060572308,0.5883869,14.19492889246213
0.062856,0.58792394,13.945584337550825
0.059731275,0.5957243,14.291432517476972
0.06274827,0.59393233,13.9525662967824
0.06903112,0.58627623,13.327944116956704
0.05908194,0.5938249,14.367224546454917
0.056156546,0.59382266,14.736309114059438
0.062492248,0.59206825,13.980929941779397
0.05996161,0.58968693,14.270508224630555
0.056293488,0.5944323,14.716390498620894
0.06176147,0.589555,14.064757919501922
0.056848675,0.5929005,14.651030177930817
0.057157826,0.5974565,14.608218387672519
0.058509402,0.5927469,14.444174634439655
0.060185146,0.5976128,14.241863772446424
0.055757277,0.5982197,14.790704278994284
0.05698087,0.59882164,14.62905519236869
0.0608491,0.5943484,14.168927519612371
0.05997047,0.59319735,14.271191179533105
0.05667832,0.59659165,14.66924253582112
0.056422614,0.59714323,14.700652791930821
0.056446947,0.59785414,14.698455902735876
0.055923484,0.59977204,14.765127529384186
0.05513314,0.59622544,14.868292840957926
0.054643355,0.5946941,14.934798136845135
0.055750698,0.60038763,14.791678074938662
0.059731387,0.60165834,14.294069349791558
0.056023955,0.59711033,14.754339056461706
0.05453738,0.6008586,14.948828629462858
0.054610245,0.6003514,14.941136604499778
0.054947965,0.59865046,14.89609721797596
0.056892406,0.5960265,14.644035266043641
0.05751456,0.5899309,14.5629240262762
0.056478113,0.59168553,14.692897229945835
