energy,ssim_indices,psnr_indices
70256.91,0.13434553,10.48972189490958
71352.375,0.16645172,10.422527317460467
66607.664,0.1929537,10.72136976361762
68964.5,0.19399466,10.570356023296894
57370.4,0.21814406,11.369733079463142
43830.39,0.23618346,12.538858139813765
39687.344,0.24142711,12.97009184956372
34728.777,0.24837704,13.549717052846358
32267.115,0.2517706,13.869010442426298
30425.484,0.25453466,14.124236731964682
28732.41,0.2571074,14.37289117344732
27800.059,0.25681373,14.516154685749406
27006.074,0.2551054,14.641997369084107
25886.152,0.25445572,14.825936479398578
25040.871,0.2550459,14.970117600724102
24427.918,0.2554511,15.077747542507453
23832.268,0.25588706,15.184957921133936
23303.63,0.25659907,15.282375795368406
22661.73,0.2580062,15.40368081080252
22073.395,0.2609305,15.517920262634405
21629.697,0.26450774,15.606107505597151
21120.229,0.26798335,15.709625507095822
20595.223,0.27104917,15.818946861365074
20115.506,0.27335787,15.921302214012984
19745.354,0.2736714,16.001962347524827
19378.158,0.27512157,16.083486951217225
18957.52,0.27820292,16.178796966877393
18477.672,0.28070825,16.29013909546459
18134.777,0.28197148,16.371489583619827
17706.809,0.2839097,16.475208750731404
17390.992,0.28580976,16.553368025214393
17143.207,0.28712496,16.615690806269306
16755.719,0.28887197,16.714981573166053
16441.375,0.2905611,16.797230427253627
16083.527,0.2927948,16.892798699920625
15741.227,0.2951989,16.986226141682824
15442.776,0.29694504,17.069357973133435
15166.682,0.29842797,17.147706044828745
14918.279,0.30021173,17.219424487457662
14674.28,0.30195686,17.291043660575873
14444.162,0.30350277,17.359688392920077
14214.572,0.3052272,17.429273998874038
13961.704,0.30691,17.507227471056584
13733.396,0.3083556,17.57883220641099
13489.35,0.31024644,17.6567015519808
13272.292,0.31241676,17.7271525320288
13074.834,0.3142568,17.79225001754883
12872.936,0.31573272,17.85983584144695
12673.793,0.31697223,17.9275455839009
12495.508,0.31813952,17.989072851266975
12321.108,0.31955305,18.050113973264985
12139.143,0.3216697,18.11473184988972
11945.92,0.32407698,18.184416012554486
11759.434,0.32582846,18.252747606378136
11559.264,0.32795322,18.327310162137685
11360.625,0.33045545,18.402589531756774
11176.265,0.332705,18.473644855055806
11008.262,0.33506238,18.53942416637909
10862.826,0.3376565,18.59718371870793
10739.611,0.34004536,18.646726284111526
10635.361,0.3420757,18.689089120587788
