loss,ssim_indices,psnr_indices
-0.56809044,0.27226892,9.5838773868934
-0.5756159,0.3786023,9.559684410981403
-0.5968541,0.44216514,9.711464305086269
-0.5371934,0.47822225,9.268993948555734
-0.715523,0.5002008,10.764997632707072
-0.682399,0.5058686,10.387808830774574
-0.7129568,0.5209728,10.603096171961324
-0.7325589,0.510662,10.741901763223547
-0.7357311,0.51528895,10.735636873304205
-0.74666137,0.5194398,10.932789565289154
-0.7373587,0.529695,10.919289520271814
-0.7371478,0.5246529,10.938784683041094
-0.7882323,0.53631353,11.56524291988875
-0.8086783,0.53753203,11.834300290701393
-0.7880785,0.5398378,11.719142092615511
-0.76947856,0.5376087,11.454070618256388
-0.832802,0.53594154,12.073450486991002
-0.8307988,0.54119414,12.103832081511692
-0.8489343,0.546776,12.231466866291045
-0.7937993,0.5407005,11.50336900839198
-0.8557824,0.5419357,12.187251687223778
-0.8838422,0.55106556,12.587945326801105
-0.8218429,0.54953915,11.763260093289027
-0.84077585,0.5565979,12.07623642241803
-0.879202,0.56050855,12.414035975781424
-0.8719117,0.5638146,12.478169662951064
-0.86245453,0.5632358,12.358088936789155
-0.88489425,0.5672701,12.749431626216651
-0.9072752,0.57227033,13.2648651074088
-0.88270396,0.56997436,12.892460785457585
-0.8611552,0.5613696,12.52566023125924
-0.91229665,0.57591856,13.274651831574129
-0.86727875,0.5673557,12.496688045629936
-0.90381515,0.5675712,13.042691561831994
-0.9041023,0.5659823,13.112155083702799
-0.91847914,0.5684816,13.313303004797605
-0.8916577,0.56436604,12.765625409452678
-0.9183113,0.5707383,13.278837138922652
-0.9121975,0.5664343,13.118293419363383
-0.8971309,0.56702954,12.869364604426945
-0.917029,0.57304233,13.122338794461491
-0.9132198,0.57057184,13.115683700880359
-0.91497344,0.5677657,13.083580930736376
-0.9172413,0.5684515,13.1537307924976
-0.92413604,0.57368255,13.407461556572066
-0.9149486,0.5721801,13.20348898603542
-0.9194125,0.5662345,13.240349087061634
-0.90331924,0.5622937,12.947505239367521
-0.9280747,0.57240075,13.464271204265831
-0.91507137,0.5667209,13.145554641774897
-0.9182376,0.5641168,13.138866396975805
-0.92347544,0.56704384,13.364158699899328
-0.9242953,0.56585646,13.238489750183442
-0.9128512,0.56776494,13.055785761575757
-0.9299518,0.5719351,13.284094039169787
-0.9326025,0.5680544,13.348978375650201
-0.9390969,0.5656018,13.397239951534125
-0.9242643,0.5614624,13.14031779574114
-0.9356754,0.56815815,13.366686681474249
-0.92446125,0.5662862,13.116692611515681
-0.9213706,0.5618384,12.902863945740341
-0.92568064,0.55991703,12.925667084606484
-0.9387449,0.558364,13.108593751067218
-0.93784034,0.5614349,13.134236921044351
-0.9492965,0.56012726,13.23670589109086
-0.94204426,0.5605561,13.274566998608888
-0.9327118,0.5580689,13.075825348635544
-0.93261164,0.558553,13.051200316931437
-0.9434139,0.5652876,13.264488858222677
-0.92665565,0.560443,12.94714910288237
-0.9508683,0.5711296,13.375954200810202
-0.943359,0.5632004,13.095914596055167
-0.9405937,0.56071335,13.142099600120202
-0.9443132,0.5617532,13.097195940354403
-0.95014256,0.5649845,13.34730610019797
-0.93286514,0.55892426,13.05329751560884
-0.95805216,0.56554127,13.518077374429687
-0.9419826,0.5682664,13.338941310941872
-0.92943466,0.56490815,13.101248559016573
-0.9468106,0.5656977,13.276898065374246
-0.95115125,0.5634933,13.357467458280682
-0.95082474,0.5628772,13.302535805410304
-0.9594764,0.56093764,13.43205169320138
-0.95265263,0.56666154,13.273800064321623
-0.93592894,0.5518565,12.937908743595944
-0.9554688,0.5609297,13.340444022356504
-0.9502305,0.55515623,13.093687251110492
-0.9516785,0.5555341,13.136982310727545
-0.96338654,0.56088,13.362061027540744
-0.9565357,0.56098014,13.229130214685474
-0.9620308,0.56972617,13.427174671983138
-0.9500946,0.5632102,13.174975591215997
-0.95227766,0.56129485,13.273767363357802
-0.95218176,0.5599517,13.266981241696447
-0.95973873,0.5626944,13.383088141939846
-0.9478911,0.5609654,13.122073086323727
-0.9580965,0.56509167,13.287368202201415
-0.96259326,0.564487,13.360892809156233
-0.96125996,0.5650048,13.313982970078488
-0.9477045,0.5540566,13.059163987923432
-0.95879287,0.55843943,13.368913551852808
-0.9590859,0.5602868,13.252713559549548
-0.9603481,0.55702794,13.27942632338927
-0.92539185,0.55120903,12.696036330983187
-0.9503441,0.56420904,12.996845476966627
-0.9713659,0.56634146,13.303068424160546
-0.9694592,0.5648988,13.27943287427604
-0.9761855,0.56364363,13.454241866050697
-0.959541,0.556458,13.218969843164775
-0.95875067,0.55814284,13.337515346663587
-0.9498123,0.56573653,13.309809556439532
-0.96704245,0.56454587,13.546211036057956
-0.9682697,0.56726193,13.567372846772221
-0.9672467,0.56394655,13.44387300240342
-0.9667453,0.5581065,13.411483975807364
-0.9589607,0.5643279,13.240066982999537
-0.9654898,0.566067,13.238855195626552
-0.9737524,0.5653951,13.365147104410731
-0.97008103,0.56459504,13.332765114669886
-0.9684152,0.55334336,13.277013002177
-0.95465344,0.55393475,13.092505527457256
-0.97699594,0.5636546,13.609926250631897
-0.98027754,0.56343865,13.689329793471076
-0.97369957,0.5601014,13.624617395078445
-0.98068446,0.57004577,13.825875626982782
-0.9732572,0.5675872,13.625004908782287
-0.9516587,0.55562824,13.16623874744074
-0.9708657,0.5549746,13.508914780476946
-0.9497923,0.55386597,12.999181385281467
-0.97048396,0.56023246,13.391528736765263
-0.9833394,0.5655284,13.59838072810498
-0.9823457,0.5698807,13.492793876678375
-0.95464295,0.563062,12.94308752850011
-0.9840667,0.5566539,13.377020920973585
-0.97168726,0.55088085,13.176825623770474
-0.9639218,0.55498767,13.138741833482971
-0.9779452,0.56289357,13.456250809402228
-0.9789467,0.5623757,13.499117530266048
-0.97184885,0.5620711,13.406446578283312
-0.9822577,0.5640752,13.627995708394584
-0.98210686,0.5629325,13.688483776976506
-0.978439,0.5578358,13.569449872719911
-0.97648525,0.5611059,13.557758127652102
-0.9837136,0.5668157,13.620569850980345
-0.9719388,0.5571933,13.329207610818884
-0.9907565,0.56605357,13.760284761561039
-0.9708885,0.56854886,13.331134695562243
-0.9737754,0.5636268,13.330569067706941
-0.9892298,0.5645196,13.56909554516578
