loss,ssim_indices,psnr_indices
0.522192,0.11225646,9.22030206897049
0.34940594,0.1394987,9.41998595140413
0.081732295,0.17143786,10.056246043094712
-0.23121357,0.21872413,10.988104453421403
-0.31060013,0.23554035,11.08278359286307
-0.36230445,0.239911,11.159209465776039
-0.50186116,0.23620482,11.734622302263418
-0.45588553,0.23517747,11.264566238533975
-0.49919018,0.2276351,11.357803823903074
-0.5451524,0.22017121,11.604050340102194
-0.540585,0.20790513,11.580473300583517
-0.5691247,0.20059901,11.659797319316894
-0.6035645,0.19157605,11.886783491562031
-0.5438304,0.19196619,11.652585798718123
-0.61096954,0.1754169,12.013186468479947
-0.62286496,0.16565947,12.156019309777319
-0.7343445,0.17264342,13.035638046751846
-0.5789248,0.12946379,12.081130339775443
-0.7421896,0.15353122,13.231783367847827
-0.8329262,0.16243207,13.705305397270482
-0.7878841,0.15134488,13.316754459958148
-0.763294,0.15430816,13.03877116741795
-0.84100884,0.15826711,13.519295850729293
-0.82508755,0.14306693,13.398481670315263
-0.8333902,0.15704001,13.598799340337477
-0.8505391,0.16904457,13.5908711439222
-0.84681624,0.15417916,13.70593949420458
-0.8605167,0.15618958,13.67680927737036
-0.9117643,0.15264674,14.353774536138229
-0.7597157,0.13381673,12.888703105065574
-0.8709854,0.14867361,13.744824026609344
-0.82513714,0.14470343,13.382597775294416
-0.82065487,0.14972821,13.42603934248131
-0.92627764,0.14074378,14.350940759279426
-0.8971876,0.13750422,13.881723946805069
-0.9077079,0.14378162,13.971203811047989
-0.8501352,0.13393919,13.450867165348663
-0.8871009,0.1495549,13.843269027798339
-0.88887185,0.14782019,14.033535604908739
-0.9249102,0.14195204,14.411569947109449
-0.889125,0.13881738,13.870924400651575
-0.9056391,0.13930002,13.95882252154496
-0.9085854,0.14012103,14.272922690686809
-0.88321865,0.14293055,13.988239952097135
-0.894237,0.14172448,13.909741954212615
-0.91329193,0.13624537,14.384304041555026
-0.900748,0.1354938,14.294029210763785
-0.91432095,0.13735586,14.25219140630858
-0.89974445,0.13179447,14.030258861418165
-0.9266383,0.13819824,14.341460693095538
-0.9358281,0.13616423,14.405062176683927
-0.92871207,0.13984892,14.305947283690479
-0.9075879,0.13258694,13.991887961239708
-0.9188709,0.13699977,14.358282837007687
-0.9065733,0.12931573,14.01508421500127
-0.90913266,0.13292828,13.990286128752158
-0.91893864,0.13639995,14.189727891271973
-0.92935586,0.13585596,14.457249869940137
-0.92061794,0.1271342,14.37790889779971
-0.91943824,0.13322906,14.484022271072263
-0.9041834,0.13659167,14.33156871481775
-0.92351556,0.13328056,14.415316115384984
-0.94979185,0.13979965,14.660142465323089
-0.94806784,0.13234897,14.665638112421068
-0.9451479,0.13695203,14.623188311853344
-0.9427578,0.14038827,14.535415660036964
-0.94652367,0.13517572,14.582067847046199
-0.9281224,0.13518089,14.359479939915236
-0.91997164,0.13052323,14.49893511968704
-0.9404561,0.13371822,14.60698776267133
-0.947381,0.13141014,14.498367212331644
-0.9349284,0.13202351,14.556887401814427
-0.94042796,0.13371557,14.374729720316413
-0.9545717,0.13112855,14.71283465953514
-0.9505739,0.13355608,14.710882423438001
-0.925341,0.14006047,14.382931315195906
-0.9277854,0.13760853,14.478114298889789
-0.95027435,0.1414469,14.778496174112956
-0.9368045,0.13570732,14.71788044150679
-0.9446839,0.13498393,14.519296786367025
-0.9474132,0.13253061,14.49753014664184
-0.93994987,0.1342159,14.393860425178392
-0.96114177,0.13122344,14.628556483280914
-0.9426879,0.12953971,14.556516514531545
-0.9506687,0.13404836,14.70686559790427
-0.9195563,0.13156042,14.547390496770994
-0.93194216,0.13602626,14.641241413928993
-0.95642203,0.1348029,14.71716391259193
-0.93302315,0.13381033,14.287862095824087
-0.9463383,0.13320248,14.649930261208592
-0.95223206,0.13670227,14.599275333425862
-0.9305196,0.13398258,14.470534669725026
-0.95653,0.1319534,14.786227768313376
-0.95455027,0.13254555,14.595845272320878
-0.9474715,0.12861763,14.602112322811681
-0.94211197,0.12859,14.502994221179941
-0.95475185,0.12977265,14.638341962929829
-0.9414648,0.13405764,14.62568428133916
-0.95845556,0.13399124,14.801135287133873
-0.93875885,0.13712583,14.428951753856548
-0.95450896,0.13456093,14.701404286749245
-0.95025676,0.12909038,14.756372188571522
-0.95120525,0.13942444,14.498236237157439
-0.95650625,0.13250728,14.760639883910383
-0.95079774,0.12943734,14.655287273745675
-0.9588934,0.12877761,14.771150880803887
-0.95763993,0.12857549,14.732005810994584
-0.94707346,0.13080232,14.714127109119492
-0.96245974,0.13376816,14.842202252216133
-0.95557135,0.12858279,14.656277005464409
-0.96253103,0.12594505,14.702003882758866
-0.96419775,0.13226932,14.85784318366938
-0.96027136,0.1281232,14.664688795004215
-0.96431375,0.12678409,14.672330723812514
-0.9610467,0.12770948,14.771822443496912
-0.95836544,0.12576592,14.89080589029155
-0.95299387,0.13183902,14.788283800002475
-0.9542293,0.12798047,14.592033962279306
-0.9690751,0.12889594,14.85974367222893
-0.94707817,0.12821165,14.412985896682818
-0.9560063,0.12260049,14.59918595805632
-0.9642765,0.12423489,14.786587329499948
-0.9673087,0.13176633,14.898995157458577
-0.96498436,0.12585925,14.789950150949423
-0.9627148,0.12430743,14.80724310292959
-0.96395004,0.12392046,14.904060300405783
-0.95758814,0.1252973,14.759787698786312
-0.94888854,0.12872747,14.473667018617837
-0.96386385,0.124833874,14.837594497175912
-0.95571864,0.12449285,14.681403883879192
-0.96088284,0.12873043,14.645613429455391
-0.9679959,0.12535995,14.962158388061708
-0.95977134,0.13104703,14.902386789968068
-0.9637985,0.12391403,14.880260662243654
-0.97351694,0.12721531,14.921127242426932
-0.96130943,0.12837069,14.862132426765557
-0.96424717,0.12872487,14.922530216281979
-0.96136653,0.12398466,14.67089102344926
-0.95761275,0.12199804,14.665875168730782
-0.9638621,0.12620336,14.762889336170595
-0.96617556,0.12626736,14.951326922995449
-0.9572732,0.12665188,14.937478945694465
-0.96308815,0.12728758,14.92204588411045
-0.9545834,0.12606926,14.593157729268533
-0.96899146,0.12124587,14.866228559077586
-0.9677639,0.12710448,14.70669391665072
-0.9509491,0.12986133,14.472896539642953
-0.9721861,0.12171984,14.7867755677252
-0.95703304,0.121717215,14.811923284074355
-0.96147,0.12570113,14.868643744957765
-0.96218765,0.12663841,14.980366781652823
-0.97023773,0.12912147,14.767406268438348
