loss,ssim_indices,psnr_indices
-1.0342144,0.3912679,10.174034008201875
-1.141002,0.53657717,10.793311580630627
-1.3810152,0.7190104,13.124395556822094
-1.4589593,0.75177526,13.926553253342133
-1.5005077,0.74946564,14.197815081027656
-1.519036,0.762752,14.212619475649417
-1.5219707,0.74333006,13.946100220382998
-1.5223444,0.7297382,13.75166976210351
-1.5099981,0.72730917,13.491011765360296
-1.5436895,0.73898405,13.815023499351035
-1.542392,0.7329016,13.69360839055764
-1.5550802,0.7601204,14.10314098894174
-1.5537097,0.74288625,13.897146228386724
-1.5562162,0.7591334,14.283116842542395
-1.5645628,0.7627721,14.32311731526566
-1.5879478,0.77130276,14.719112127646518
-1.6017122,0.7815245,15.35287104543655
-1.6078514,0.7698081,14.985601992818204
-1.6055219,0.7828042,15.294093368492996
-1.5735029,0.7619788,14.844136738963101
-1.590678,0.76586485,14.987318483365042
-1.610803,0.7906311,15.808882025158637
-1.6130937,0.77897376,15.763046201313209
-1.6104517,0.78832895,15.800899330431834
-1.6185259,0.8024269,16.51838302612008
-1.6202009,0.8048992,16.31447445464922
-1.613524,0.7845643,15.826230577005036
-1.6345476,0.77415437,15.743183836939652
-1.629341,0.788781,16.011668682909463
-1.6169243,0.7624421,15.405939608813604
-1.62397,0.76766205,15.50292849825059
-1.626738,0.7592351,15.312491670720084
-1.6399014,0.79531604,16.355151691984922
-1.6302738,0.7721911,15.773239561089088
-1.6361793,0.7968468,16.322919512327353
-1.6346086,0.78535384,16.23176245503474
-1.6425699,0.77832097,16.325662242394703
-1.650126,0.79677063,16.5376250907712
-1.6438105,0.77292866,16.088654483294963
-1.6373718,0.7684013,15.880522758396634
-1.6482313,0.7777105,16.321023505839374
-1.6332879,0.7614155,15.67223680964344
-1.6461252,0.77359384,16.117370314104498
-1.6510289,0.7779436,16.39672026878649
-1.6588014,0.7809543,16.58519484584837
-1.6449554,0.7866809,16.55347488051705
-1.6504326,0.79294485,16.70820457283044
-1.6584578,0.77094674,16.44041137619533
-1.6511962,0.791008,16.596697837797223
-1.6574523,0.774059,16.407311691331348
-1.6617599,0.78436375,16.603018674455484
-1.6502169,0.767577,16.014867493220915
-1.6571516,0.75832576,16.048170727217475
-1.6564214,0.78116465,16.408360278111974
-1.6609497,0.7755389,16.332292718740096
-1.6471722,0.7535269,15.748453206455597
-1.6696304,0.7618084,16.331157867074214
-1.6684444,0.76185924,16.221090516634487
-1.6699247,0.78162116,16.731894933327524
-1.6689142,0.7768696,16.722103785462405
-1.6551557,0.76498365,16.245808444611935
-1.6675334,0.7675039,16.403449514193063
-1.6549194,0.7693201,16.19341570371233
-1.6543479,0.7701509,16.18930440565423
-1.6727202,0.77422804,16.6474210912406
-1.6668228,0.77641326,16.662158966122185
-1.6583803,0.7661283,16.13915673748796
-1.6665453,0.7749648,16.56761260899972
