loss,ssim_indices,psnr_indices
-2.475736,0.41306564,11.31190618161678
-2.4880786,0.5546858,11.33848018270977
-2.6989467,0.67835563,12.502171509183313
-2.898388,0.7257878,13.976085415019572
-2.9719443,0.78503966,14.603205720409822
-2.9988868,0.77727056,14.67378501180882
-2.9964747,0.7706974,14.438294049796268
-3.0167937,0.78235674,14.753850806304811
-3.0676017,0.80622274,15.575563360475808
-3.0624514,0.7980396,15.503567168448175
-3.0444846,0.7915967,15.36812457568825
-3.0821502,0.80309695,15.96994566246238
-3.08561,0.81880873,16.176751355369408
-3.094441,0.82492,16.486544766853477
-3.1399868,0.834984,17.20579359610175
-3.1186712,0.82910985,16.93617261990354
-3.1311278,0.83231497,17.227983991816323
-3.1525226,0.83817315,17.691686411276024
-3.1278293,0.82313734,17.18749560738376
-3.1578195,0.83268976,17.89723159163533
-3.162501,0.8346455,17.842220780816334
-3.1713614,0.836678,18.064589191108055
-3.1780949,0.83916014,18.080645987097302
-3.1661935,0.838545,17.905810331097275
-3.1865025,0.8279274,18.05250177707753
-3.151753,0.82112384,17.364379051463935
-3.1861734,0.8370221,18.191188106555494
-3.1991405,0.8456421,18.565865205158435
-3.2164798,0.84794456,18.922617473695617
-3.203181,0.8438003,18.469843518343264
-3.2138972,0.83815503,18.383100350840028
-3.2157993,0.839722,18.426254856907068
-3.2213504,0.8424053,18.646445681168565
-3.2098727,0.83243114,18.238720175185865
-3.2170696,0.83747846,18.404040728487296
-3.195004,0.8360109,17.966558479535408
-3.2189758,0.8360445,18.503794407696393
-3.2273567,0.8411911,18.848013170161238
-3.2275007,0.843816,18.980100381143945
-3.2328491,0.84960145,19.224013056803898
-3.2347355,0.8423321,19.118055779110833
-3.2316475,0.8339505,18.845771750291775
-3.2360065,0.8391296,19.12781905548478
-3.2270103,0.8459549,19.061714506818166
-3.231596,0.84334654,19.109406330060267
-3.2263868,0.849253,19.048760379948398
-3.237753,0.8468855,19.364327222723837
-3.2402046,0.85361713,19.470484761797927
-3.2390876,0.8489278,19.33531221079839
-3.223535,0.84511286,18.874262043958904
-3.2478652,0.8495719,19.515773083049975
-3.2286892,0.8399455,18.825510921150148
-3.230023,0.84591943,18.985405198261432
-3.2545738,0.8552788,19.82031720738119
-3.2536392,0.8532703,19.83410897358445
-3.2144575,0.84610254,18.543990353155728
-3.2629676,0.85506386,20.042085611589584
-3.2226293,0.8396155,18.510463362703597
-3.2502494,0.8488547,19.522662234169797
-3.23758,0.8482253,19.136022149028904
-3.2526302,0.85432434,19.642898085035515
-3.2566633,0.85306996,19.7487471519699
-3.2653797,0.85154533,19.952918903422066
-3.2381618,0.8487525,19.29548879273937
-3.2543368,0.8521318,19.74852993932011
-3.249433,0.85286397,19.714716340424502
-3.2683482,0.85804385,20.47116117818885
-3.2521229,0.8543536,19.764121694376456
-3.2590714,0.8495659,19.788826018323398
-3.2684355,0.8539428,20.218430640454457
-3.2638083,0.85238,20.07301679258881
-3.2510393,0.8447299,19.550520184421288
-3.2634964,0.84913963,20.05572501143805
-3.2544143,0.8509338,19.735733184184568
-3.2526062,0.8501163,19.815875189156852
-3.2623572,0.8520994,19.97078521009003
