mse,ssim_indices,psnr_indices
0.061612338,0.24096008,12.865807334975745
0.088064596,0.29395545,11.07634529693458
0.075185865,0.36331427,11.855065280301677
0.0896511,0.37348524,10.990811303013608
0.06426933,0.42176688,12.649247701919533
0.054922745,0.43545663,13.472987953409039
0.053632677,0.4441065,13.597114156221174
0.05126087,0.4526682,13.842107004431385
0.051059704,0.45242348,13.859571996034228
0.05127297,0.45531526,13.838402882171874
0.051021527,0.45491195,13.866306665914482
0.05145487,0.45308116,13.820917517283673
0.04827845,0.45913994,14.164188259339898
0.047695857,0.45951462,14.232410169086826
0.048180442,0.45749414,14.173311210554632
0.049178034,0.4552553,14.065235637149236
0.048728257,0.45443055,14.118053944374886
0.044970065,0.46188855,14.557670096838846
0.046228837,0.45812407,14.404738431064178
0.04555459,0.45999992,14.486840760774026
0.046278358,0.46071148,14.39893942290327
0.04732969,0.46053195,14.27908662282581
0.044625074,0.4609762,14.601225889177696
0.0428821,0.4660263,14.826267022092438
0.041348737,0.46878943,15.034851766799664
0.043989673,0.46532166,14.68484922776926
0.04342573,0.4651053,14.756686572061476
0.042057537,0.4658668,14.939178054406243
0.04037654,0.46881914,15.167623306283334
0.04106269,0.4656559,15.07544627774788
0.03908797,0.47061262,15.358755169335652
0.03990648,0.46653354,15.237879616121102
0.038122,0.4718124,15.505266590210775
0.038855992,0.47180638,15.39368243049137
0.03822045,0.4747468,15.49139326683177
0.03849165,0.46894923,15.45010162705324
0.03755065,0.47118744,15.595916645075246
0.03875255,0.47123066,15.414397359107678
0.038633328,0.4709804,15.431256598114459
0.038007207,0.4733216,15.530278897726218
0.036951452,0.47619852,15.692404922141904
0.037042897,0.47329178,15.677472609159825
0.038200546,0.47086123,15.49273969014434
0.03741021,0.47687706,15.614869622931346
0.03659211,0.4777228,15.744890021184151
0.036258224,0.47552657,15.802893197354022
0.034918737,0.4812897,16.03130817821128
0.036897622,0.47754368,15.699684068091074
0.036431886,0.47980574,15.774286040946317
0.036061637,0.4767071,15.836373544677683
0.036389258,0.47501412,15.780887486786835
0.03489557,0.47796687,16.03478702172278
0.03456199,0.48279825,16.095467205772877
0.037248656,0.47860026,15.64310227545431
0.035667412,0.47982135,15.906615315562384
0.03461919,0.48390254,16.083755610055203
0.035616692,0.47994483,15.911689680439792
0.035300996,0.48209295,15.961184603961522
0.034056954,0.48452926,16.18485636852094
0.03505756,0.48032477,16.011070029051236
0.03546645,0.4765787,15.937487383638015
0.036014147,0.4817654,15.844290903281042
0.03415195,0.48322073,16.168404464711188
0.035357293,0.47927418,15.958285273186272
0.0354554,0.4816947,15.93927884620657
0.033455767,0.4864619,16.2977291989321
0.03435946,0.48411605,16.129219664135306
0.034214538,0.4839562,16.156750164307724
0.033254176,0.4872042,16.330123657435795
0.034053806,0.48309958,16.185604773913273
0.034520697,0.4789716,16.10755977854741
0.036019225,0.47850665,15.850050992615639
0.03457141,0.48192963,16.095355467921234
0.032703523,0.48795882,16.436669439166646
0.033629455,0.4816296,16.26331661835262
0.03394319,0.48396564,16.208185779095597
0.033727057,0.48841277,16.243877881932203
0.034319043,0.48323607,16.14072869171301
0.033824995,0.48154116,16.224875036134858
0.03323757,0.48571685,16.333055414226642
0.033355214,0.4863914,16.319114725174003
0.034686796,0.47832894,16.07014871261346
0.03307796,0.48459676,16.36759830911294
0.032998405,0.48523286,16.381781685677176
0.033870324,0.48471427,16.220234164585026
0.032931425,0.4855443,16.392916500953646
0.032581177,0.48808852,16.460072070631714
0.032350503,0.48722228,16.504768639502945
0.031992637,0.48880625,16.57450017419949
0.032600887,0.48923925,16.454471202812545
0.03205721,0.48795828,16.560103348563672
0.03164883,0.49207023,16.640742102334855
0.0327833,0.48787513,16.416805569024188
0.0321873,0.48925415,16.535979644990817
0.032451626,0.48577082,16.482695465240504
0.030934338,0.49236336,16.788768687380987
0.03242884,0.48651525,16.49239528608109
0.030887071,0.4878738,16.800156775537054
0.03197851,0.49220312,16.577076433609843
0.032963585,0.4891117,16.38744326188653
0.03375727,0.48443425,16.23822764981474
0.03154286,0.48891962,16.663277262298365
0.032287024,0.48564038,16.521667113671302
0.034205638,0.48434994,16.15734657651744
0.032374397,0.4893266,16.499178425117634
0.031087682,0.48656785,16.754438516404974
0.031314515,0.4918979,16.711057767869505
0.03066063,0.48740503,16.845746162144792
0.030965632,0.48958182,16.77857057847566
0.029762706,0.49677762,17.03423271539223
0.032092415,0.4903835,16.55294015294585
0.031653315,0.48926583,16.638551557266343
0.0306072,0.4903232,16.850462291135155
0.030821621,0.49679098,16.80965031374378
0.029792171,0.49660373,17.0304697639216
0.029842969,0.49084738,17.021861885224848
0.03051055,0.4933628,16.875114394845394
0.031022891,0.48980853,16.771591940991136
0.031177072,0.49408612,16.743597102693144
0.029388588,0.49932313,17.11886171238742
0.031055108,0.4913553,16.766260332269937
0.03051249,0.4911656,16.877613612485902
0.030539608,0.49585173,16.862553168623972
0.029991796,0.49308953,16.985112625238038
0.029072171,0.49662492,17.18865996510964
0.03028154,0.4918574,16.92715813684503
0.030657757,0.48918667,16.84105399320986
0.029724937,0.49029732,17.043849359117907
0.031025236,0.48865566,16.768422661688412
0.029132634,0.5001284,17.176664291957305
0.03040114,0.48933896,16.902065739423396
0.030613642,0.48996827,16.85431998018688
0.02948904,0.4973197,17.099512059187578
0.029549818,0.49736407,17.083343435428922
0.029864311,0.49299523,17.023918926279734
0.028328117,0.50065523,17.36730748405462
0.029255174,0.49356985,17.15000222158516
0.029362567,0.4924749,17.12806027409346
0.028710213,0.49780056,17.27677901592442
0.029400859,0.4908029,17.11971879926416
0.029711653,0.4945676,17.050436450365833
0.02979771,0.49184015,17.027912031634912
0.028727634,0.4926966,17.268375323744433
0.02810306,0.49996075,17.42194252370863
0.02846618,0.49690846,17.326766957215188
0.028404629,0.49775445,17.348447056828164
0.029326087,0.49256697,17.132029500567164
0.029014956,0.4955952,17.196157237660568
0.028639764,0.4985579,17.289544827480565
0.029093375,0.49403214,17.183238275633936
0.029243764,0.4970825,17.15850619917434
0.0288475,0.49449202,17.24621005867087
0.028524656,0.5019133,17.320929954243688
0.028158173,0.50091004,17.410344390850927
0.028029492,0.5023872,17.433869293978738
0.028178265,0.4961559,17.40402404024876
0.02767567,0.5027659,17.524480267453026
0.027964637,0.49945274,17.449682547523196
0.027877223,0.50409085,17.471616717978623
0.029001206,0.49491784,17.206467375286657
0.027679613,0.4994453,17.514894216581215
0.028596547,0.49572584,17.30137015721297
0.027282996,0.50338644,17.620934717603166
0.029021477,0.49115655,17.204733495537628
0.0277199,0.5021114,17.51544614118777
0.027124684,0.5062403,17.65816975981768
0.027738433,0.49467292,17.50858324356598
