loss,ssim_indices,psnr_indices
0.0845659,0.26964793,11.271983319602622
0.08177685,0.33323583,11.438879489529725
0.05179456,0.42655504,13.791076447526645
0.072684556,0.41213998,12.02831314425257
0.056935083,0.4439493,13.288119236341398
0.055137075,0.4536532,13.456952786886749
0.05329757,0.45098647,13.6385471284523
0.048461225,0.4661559,14.154697051630865
0.05033288,0.46411073,13.94655194267029
0.05194755,0.46401796,13.776280164287506
0.04758867,0.46828485,14.252622753287547
0.045157775,0.46600723,14.540571154803212
0.04419434,0.47053263,14.663182027155413
0.044395417,0.47425398,14.636174319031511
0.040895775,0.4767383,15.102105524218373
0.040657744,0.47885728,15.133846429077398
0.041873604,0.47894803,14.965307552811446
0.038730644,0.4832237,15.416177783000562
0.040645808,0.47879836,15.137095581179603
0.042226948,0.47605816,14.915111709782444
0.038551543,0.4804918,15.439585508286427
0.039677672,0.4819589,15.273351978275972
0.037346847,0.4872043,15.628661610383352
0.038598172,0.4802567,15.440398945165597
0.037840717,0.48510802,15.550374289898887
0.039572816,0.4791262,15.290417440486026
0.036248922,0.4846506,15.806111005957064
0.037152976,0.48257113,15.660747492036249
0.03580387,0.48597273,15.885050997966824
0.035374597,0.48887292,15.953737080490367
0.034796737,0.48809138,16.0536914047471
0.03530342,0.4850684,15.965721235694515
0.03340152,0.49130705,16.304112749502472
0.032959588,0.4896756,16.388775373653218
0.035651304,0.49080965,15.908749114380162
0.03248972,0.49261895,16.475666987871037
0.035175763,0.48628256,15.985324663707246
0.033037506,0.49391127,16.372323651131794
0.032248672,0.49277076,16.5231947445113
0.03236919,0.4962444,16.49806904034799
0.0336433,0.49290776,16.258579921085058
0.032395896,0.49435362,16.49506978017197
0.03221104,0.4956262,16.527599638729797
0.03216389,0.50040585,16.53598349349952
0.032043986,0.49574104,16.566441579791935
0.032264303,0.49462482,16.5217273273992
0.032766186,0.49359012,16.423608217775616
0.03143356,0.49597618,16.68516255260153
0.032620855,0.49038622,16.45192395233932
0.030771907,0.49662694,16.816331838972435
0.030026993,0.49600995,16.977952231974896
0.030427184,0.49792966,16.893337602956542
0.03063019,0.4949659,16.850914988814733
0.029578354,0.49792147,17.077203145053744
0.031987898,0.49673355,16.57095113028279
0.030708691,0.4976139,16.834693645255044
0.030431656,0.4964048,16.890193157122457
0.030291324,0.49812683,16.924396416107147
0.030553197,0.49697337,16.866944413625824
0.030426545,0.49761888,16.895277034816747
0.030524006,0.49763897,16.87285213400733
0.030664738,0.4991796,16.841411582487382
0.029075783,0.50141215,17.188959932091375
0.028379709,0.5010266,17.348999349181348
0.029166948,0.49881688,17.16466793050436
0.029615771,0.4976876,17.07005240207431
0.028785538,0.4985976,17.261237831237274
0.028387507,0.49941054,17.350632064633636
0.028468832,0.5001888,17.329671033995698
0.027996585,0.4966934,17.44147111245881
0.027599659,0.5015428,17.540818688985233
0.030064337,0.49635544,16.96678225236218
0.02799502,0.50257885,17.441016470303644
0.02653738,0.50461525,17.80862956894811
0.03067724,0.49162725,16.841582266562465
0.030382827,0.49604034,16.903096581190397
0.027995776,0.50226575,17.44753755315022
0.028428933,0.5014674,17.34087683825883
0.028462164,0.50267345,17.334459094848192
0.029323995,0.49935508,17.13996283284747
0.028776702,0.4999981,17.259080174230807
0.02886298,0.5004702,17.23851174392393
0.027989026,0.49960372,17.442653527876644
0.027472537,0.50063676,17.571918942399503
0.027825903,0.5037992,17.485792536032292
0.027496167,0.5022982,17.567414127527186
0.02791635,0.5017666,17.46019549190514
0.028645035,0.5024879,17.288594338127595
0.027991317,0.50267464,17.442862754325496
0.028829044,0.5044102,17.2468226744564
0.028537199,0.501503,17.315592673331317
0.027965127,0.50170016,17.45247091136165
0.027651725,0.50292104,17.529976754263675
0.028758494,0.50155085,17.264639633413697
0.027883422,0.50271463,17.468939228644324
0.027050916,0.504638,17.679715711453547
0.026388768,0.5070886,17.846547079303132
0.027435746,0.50330436,17.582094541058176
0.027004456,0.50107044,17.68796348654291
0.025953937,0.5087324,17.961143248742214
0.027066937,0.5016556,17.672882890435396
0.027684575,0.5001165,17.515376592697287
0.027712613,0.5028778,17.509770458614177
0.02678295,0.5058877,17.74575018155555
0.025851812,0.5043189,17.99501482981845
0.026943374,0.5042915,17.706859979330734
0.025996856,0.50712144,17.95291435248871
0.02540656,0.5092219,18.117780622103613
0.026791034,0.50696373,17.744267533301944
0.026194949,0.50607014,17.90124083196089
0.02559722,0.5034348,18.062456379625825
0.025310805,0.50940126,18.146824708466845
