loss,ssim_indices,psnr_indices
-0.12932813,0.28249002,11.300217072306065
-0.062146865,0.31224,9.025178964287877
-0.16903067,0.40252784,9.650887302465325
-0.08873263,0.35638276,8.404048922259728
-0.14673218,0.40708753,8.972181184269623
-0.22885035,0.4686981,10.232850665261433
-0.22279625,0.44757214,9.912624293825656
-0.24191658,0.45618403,10.256672934592748
-0.21439296,0.44768402,10.224533304562222
-0.25982854,0.47716692,11.583440584040028
-0.27410907,0.47980496,12.255880954985836
-0.1783131,0.4202826,10.062944815564112
-0.22185779,0.46895847,11.289595364404992
-0.29095647,0.49818528,12.687853916241796
-0.30453065,0.48938116,12.979802139747513
-0.26481056,0.4652821,11.870952822686796
-0.26577982,0.4757252,11.593447737362672
-0.2814744,0.49127388,11.988693757574636
-0.27689302,0.46239337,11.925728834880964
-0.302331,0.46857587,12.183242595364254
-0.28646123,0.45765913,11.637348741379544
-0.32176417,0.46449375,12.794277840475917
-0.3167032,0.4822667,12.821920626477493
-0.31298348,0.47173798,12.711796218015358
-0.32115254,0.48900008,13.741359811076117
-0.3293286,0.4792373,13.843703221037515
-0.3210939,0.48076788,13.328619745624529
-0.3148405,0.49096426,12.848297606898038
-0.31885892,0.47038302,13.662084210301932
-0.32484847,0.47672865,13.951906964489854
-0.31198543,0.47008014,13.43072329011192
-0.3342414,0.4867853,14.521286991563498
-0.31476325,0.4643949,13.19365459536344
-0.34144014,0.4671693,13.747108602906355
-0.320811,0.4602156,12.592930827098368
-0.34258777,0.46887913,13.335835256101511
-0.32973164,0.46763209,13.023017400096437
-0.32119715,0.4587916,12.788979877014413
-0.3358404,0.4710488,13.250422492977993
-0.32599854,0.43919504,12.411398521017825
-0.32512826,0.46690622,12.412462083799337
-0.33267263,0.45931625,12.86920857377556
-0.34130034,0.4515268,12.578649598983766
-0.33884916,0.4600967,12.909451820091926
-0.33428532,0.45607272,12.30315889363941
-0.3282436,0.44445357,12.485363270860798
-0.34016323,0.45334563,13.194797940767744
-0.3369747,0.4659543,12.627978967343376
-0.33269566,0.4769087,13.516054566405867
-0.3435542,0.46541253,14.080120114970434
-0.34244716,0.4612542,13.50354021674387
-0.3485999,0.46221438,13.67797656959378
-0.34669113,0.46776256,13.246873587927187
-0.34565812,0.45707002,13.254126250653238
-0.3395512,0.46352124,13.37821561622469
-0.34900627,0.4663389,13.718304678654974
-0.3400666,0.45431626,13.365862285241024
-0.34559053,0.4600824,13.333855999701587
-0.3404736,0.45874295,13.696082181772308
-0.34956825,0.46760586,13.567316638159312
-0.3466415,0.46413398,13.457744281939227
-0.34809777,0.45341182,13.457262529703067
-0.3552967,0.4677086,14.022186566805033
-0.34244546,0.459435,13.511877255340913
-0.34994134,0.45228103,13.496139963675526
-0.35913953,0.46452782,13.862888163618031
-0.35253233,0.46330938,13.85679352377834
-0.35110062,0.46614936,13.74214259288494
-0.357512,0.46617615,14.282395125771474
-0.34895134,0.46237668,13.815983203775167
-0.35731527,0.4626828,14.236948685656213
-0.34911132,0.4611216,13.57083026665915
-0.35214147,0.45867658,13.720473938730716
-0.34590733,0.4640728,13.561330955887067
-0.34981343,0.45952377,13.035843074518636
-0.34390253,0.4531684,13.511056065249951
-0.35669476,0.46556246,14.125748636985671
-0.3552587,0.46343544,13.852487159962124
-0.35000587,0.45150676,13.66033011540984
-0.36109242,0.4597925,13.749359358729837
-0.3530652,0.4702836,14.23305322493982
-0.3509974,0.4639363,13.538855934052922
-0.34960955,0.45473877,13.592688066193553
-0.34561187,0.44984683,13.34757836468006
-0.36470813,0.45850143,13.943707067787283
-0.3436694,0.4537529,13.639813107022391
-0.36104,0.46003434,14.034019949142548
-0.35318106,0.45809522,13.84379971723856
-0.34823418,0.45545673,13.644249275712566
-0.34968457,0.45873758,13.253397230049435
-0.3585018,0.4644004,14.201414617745577
-0.34982538,0.44989118,13.49927491395853
