mse,ssim_indices,psnr_indices
0.11354893,0.11449778,9.5460064334812
0.10135031,0.1486475,10.052431141878555
0.100999996,0.1809494,10.067189578932986
0.11436286,0.18655501,9.514699770178051
0.067271754,0.2231679,11.887049925262653
0.07122877,0.22498186,11.630629571203489
0.06654819,0.23801042,11.935554949804096
0.07075103,0.23808295,11.659493294978486
0.06481549,0.23296319,12.053831421663595
0.062252562,0.22891854,12.237925402477392
0.060256194,0.24521701,12.384376940287215
0.06502734,0.21275885,12.039507446840133
0.05466851,0.22286749,12.826001612272433
0.053934928,0.22456376,12.887598847205126
0.05389276,0.22602583,12.892249635608387
0.04869578,0.21847379,13.354570376802986
0.04017999,0.23611496,14.239944901240577
0.041921344,0.2450816,14.041134053546166
0.039889906,0.22915669,14.273985161100121
0.042667538,0.23288937,13.962269518188798
0.03983832,0.25148234,14.277820072690158
0.035751432,0.25835785,14.781386181712088
0.03835599,0.25916785,14.451558250822414
0.031221783,0.26580888,15.415312396574205
0.033989944,0.27031645,15.01833133996023
0.031826526,0.2682648,15.327563481579476
0.034418896,0.27259526,14.958899785201655
0.037451528,0.263399,14.566523859440196
0.031867772,0.2718089,15.320116413824804
0.04135889,0.26115653,14.105598059854787
0.035186738,0.25082436,14.854611246792675
0.032311514,0.26360655,15.256257731931292
0.031688478,0.2612111,15.345827903646097
0.03634059,0.26017863,14.705803745536004
0.03467512,0.24976952,14.924439745345042
0.026686233,0.27621463,16.16382887970679
0.026881546,0.2795156,16.127131190911065
0.03114548,0.26567018,15.42941663177704
0.029428195,0.28355226,15.696934205918442
0.027710823,0.27889052,15.983695110687538
0.027649706,0.27983916,15.994124825707805
0.027285447,0.27515838,16.05701634782737
0.029931977,0.27872363,15.617453062576462
0.02831551,0.2776486,15.87982172051894
0.027983647,0.28782162,15.936461704878743
0.029538091,0.2820777,15.67908600919846
0.025221422,0.28359106,16.434664727548622
0.027896058,0.28327134,15.9518253070084
0.029809743,0.27235845,15.637866460812695
0.026197953,0.2859208,16.252694280844935
0.028821468,0.27642527,15.796739655405645
0.026327258,0.28370276,16.226965967900856
0.02894224,0.2841349,15.776775059770449
0.026998103,0.28356996,16.105838763216585
0.026351191,0.28598988,16.22236254280596
0.026504695,0.288425,16.19636354279979
0.027309317,0.2872846,16.052531936011086
0.026436409,0.2906226,16.20757643117979
0.028279623,0.29183146,15.885974256729131
