mse,ssim_indices,psnr_indices
0.058912516,0.26800355,13.1005932404599
0.08072517,0.3111969,11.507033962876218
0.07714097,0.371691,11.722807038766783
0.06422459,0.41803885,12.654475023718913
0.061462652,0.43699193,12.882700765867474
0.052510887,0.4560192,13.709313668315865
0.051650852,0.4580072,13.799382469447538
0.050691526,0.46075204,13.900902233322379
0.05248323,0.4585073,13.71436317292848
0.05206939,0.45832446,13.757183837356896
0.049987048,0.46134683,13.977024041103485
0.050262988,0.46162295,13.947995844778088
0.048821136,0.46277678,14.104932481686944
0.04966953,0.46006116,14.012555627290864
0.046046328,0.4650065,14.428203015554715
0.04657514,0.46395385,14.36564824856081
0.046016123,0.46533105,14.432852297089656
0.041096352,0.47423032,15.074159608556055
0.04418863,0.46847036,14.661166853422925
0.04232256,0.46869573,14.904157295997905
0.04069581,0.47479436,15.128479862438846
0.044670455,0.47099933,14.602473508793752
0.041194312,0.4735026,15.06108630430149
0.0446167,0.472595,14.609027372079026
0.04276207,0.47192279,14.849122466060274
0.041670844,0.47115377,14.994136165272003
0.04168176,0.47230828,14.992692945189956
0.041995518,0.47275046,14.946612699472784
0.041815422,0.47409287,14.971390969300383
0.040472955,0.47540545,15.161012603422037
0.03952259,0.47957787,15.302233669864119
0.038699605,0.47828865,15.424774033787049
0.040524334,0.47087333,15.15211229375614
0.039405365,0.47870252,15.319056353894144
0.037009954,0.48053864,15.68650356968677
0.03852702,0.4758031,15.447015988833027
0.03732747,0.47932827,15.63450554938787
0.03796068,0.476778,15.53390735264174
0.036677845,0.48194006,15.739768917358623
0.03845319,0.4770712,15.457803554300257
0.03787096,0.4799404,15.548905465044992
0.03941275,0.47491956,15.316567427724452
0.03736445,0.47988382,15.630990610737971
0.038706314,0.47663566,15.421917304805415
0.037873875,0.48053312,15.552905503875365
0.036773786,0.48209953,15.728452383419945
0.03659282,0.4823984,15.757123618174669
0.038187154,0.47944483,15.500558305025653
0.036367938,0.48055983,15.792805611944985
0.03622017,0.4821082,15.8183348898766
0.03798818,0.4793178,15.534812294820648
0.03553641,0.484609,15.932528999778029
0.035575725,0.4855409,15.92608348018426
0.037708517,0.4820825,15.579429848300617
0.035213,0.48637208,15.988726248423346
0.03683729,0.48140743,15.712656194341099
0.034430064,0.48780593,16.123263384872732
0.03544997,0.48181605,15.944585151222983
0.034090143,0.48788562,16.185878297795323
0.035203367,0.48527527,15.9879052740422
0.035094477,0.48434627,16.00875326734083
0.036233433,0.47866097,15.81404718348544
0.036630765,0.480831,15.753038580643828
0.034677144,0.48701572,16.083004196728353
0.034820154,0.4829111,16.05730665108853
0.035384588,0.48555902,15.957047608172452
0.03465095,0.4842708,16.08504475285217
0.03597416,0.48418152,15.858737728785488
0.035480164,0.48459098,15.945568411857414
0.03414406,0.48737505,16.18028725771952
0.033490077,0.4879847,16.296781034980693
0.03383163,0.48840022,16.23602694901106
0.033091687,0.48782074,16.372424523527865
0.032873522,0.48865244,16.41491084054566
0.03373562,0.48720005,16.250339374881847
0.033722054,0.48738316,16.25349781958606
0.033172872,0.4902571,16.356914363222785
0.033684485,0.4894882,16.265353330234277
0.03300224,0.4912254,16.388920625334134
0.033007305,0.49123427,16.391617350395002
0.033432305,0.4895035,16.307710262206722
0.034591418,0.486576,16.09642339033542
0.03300634,0.49208364,16.38914868182379
0.03250236,0.49515525,16.484679369464445
0.032530483,0.4928944,16.476102434158307
0.03299719,0.49099693,16.391803187169067
0.03273029,0.49362624,16.43987883456735
0.032479126,0.49188736,16.485913990541043
0.031721912,0.49745563,16.64290707516967
0.03219263,0.49324033,16.543584367190373
0.033015907,0.49493814,16.385718241611368
0.03286778,0.4954416,16.413994193788458
0.032417025,0.49259457,16.501653917506584
0.031707015,0.49641958,16.64317989404753
0.032477386,0.49388823,16.488786118451962
0.03269015,0.48960462,16.44919469647763
0.031447906,0.4969025,16.6912856607663
0.032419175,0.4924166,16.50436716047509
0.031178176,0.49660572,16.750895322252106
0.032742783,0.4935155,16.44106580299647
0.032333523,0.49337092,16.517660155897694
0.031186782,0.4966724,16.750271821745184
0.031241149,0.49464452,16.740687590115847
0.03181906,0.49617517,16.618211597903297
0.031194558,0.49300694,16.74469207081789
0.030958524,0.4992465,16.79661726804432
0.030771982,0.49936554,16.834291251558145
0.031176588,0.4982206,16.750538025488368
0.031236684,0.49760047,16.735190381197118
0.0305807,0.49811003,16.87217234436413
0.030372864,0.494655,16.91714640124809
0.03087402,0.49205288,16.809750866350342
0.031145027,0.4912591,16.755711261577208
0.029968156,0.4960481,17.006232412207748
0.031130804,0.49125874,16.757984871094543
0.03076737,0.4943409,16.82982549910878
0.03063099,0.49878207,16.865664574593083
0.03152123,0.49368897,16.681787124642632
0.030531606,0.4956958,16.882533776864253
0.029486684,0.5005698,17.11359211807165
0.031069946,0.49737027,16.771203783187868
0.0308303,0.49767038,16.820391003518456
0.029576067,0.5012216,17.090455507843917
0.030017551,0.50075746,16.993420984183167
0.030206924,0.4969178,16.95562882682681
0.030019095,0.49581864,16.99546006306583
0.031149458,0.4956275,16.753918105630618
0.030412264,0.49588123,16.908719738196094
0.029623797,0.4963306,17.08023762309982
0.030074265,0.4953673,16.97970361354403
0.02936652,0.4987353,17.13573907668376
0.029582407,0.49538878,17.09037330330544
0.029489942,0.4969406,17.114535759566614
0.02918507,0.503362,17.176985055784783
0.030258989,0.4975823,16.938603733726854
0.030268323,0.49826622,16.942336232532366
0.02999581,0.5004935,16.996546865355498
0.02907832,0.5015597,17.19928824724179
0.029838404,0.4963762,17.0299565020666
0.029605795,0.50107676,17.082424204162827
0.029353192,0.49531904,17.14135986771468
0.029037133,0.4992374,17.216635294924096
0.028912764,0.49988902,17.239574081831613
0.02812618,0.50262344,17.426562239741507
0.028181953,0.49962834,17.41379220067062
0.028353762,0.50007695,17.374677084343954
0.02914152,0.5026191,17.192218110254508
0.028962106,0.49665484,17.228545909984483
0.02813086,0.50346893,17.422364922682867
0.028229065,0.5042221,17.40278248187125
0.028546404,0.5014356,17.326847738777186
0.028228723,0.5037096,17.401786955462846
0.028461564,0.5023358,17.338201996004944
0.02799423,0.50325674,17.45630374639977
0.028056053,0.50425375,17.439622877531107
0.029061489,0.4968681,17.203035911229115
0.0277722,0.50469,17.51421259943211
0.02824626,0.50603163,17.398704573194372
0.027912319,0.50134575,17.476279137681843
0.027492113,0.5048812,17.57505091672678
0.027276494,0.50720185,17.635009226323646
0.026952818,0.508235,17.718539570823793
0.02744705,0.50506926,17.587983523434644
0.027862838,0.5050185,17.49025835024401
0.026633352,0.51103944,17.796572768740354
0.02710307,0.5093928,17.67810327752643
0.027687272,0.5038501,17.52873565335648
0.027967807,0.5009725,17.46360798028592
0.028273985,0.50433403,17.390680906945704
0.027435055,0.5096911,17.591288719614056
0.026794065,0.51134235,17.75325100643117
0.027349312,0.50745624,17.61233694913352
0.027350975,0.5098119,17.61863005428578
0.027030958,0.50947183,17.696312102202658
0.027205322,0.5020611,17.653685829871357
0.026453933,0.5081031,17.84394922927459
0.027231475,0.5041986,17.648614393122916
0.027643895,0.50622106,17.539159957672958
0.027220424,0.5085978,17.651449402592924
0.027692167,0.5071234,17.52943913257041
0.026810398,0.506978,17.75855177223796
0.026974048,0.51010376,17.70896098376259
0.027215308,0.510067,17.641475458149063
0.026587259,0.5138548,17.805185320635744
0.026593385,0.5120831,17.806359697201785
0.026585732,0.50849754,17.81172089246019
0.027200233,0.5090634,17.650826858755405
0.026307127,0.51486254,17.876687893399538
0.026336238,0.51098657,17.88317512735858
0.026179157,0.5146536,17.91426820704792
0.025647357,0.5155855,18.066925266113707
0.026845526,0.51526743,17.743437904440718
0.026472596,0.50864905,17.841049756841294
0.025474709,0.52268434,18.108646136172815
0.026155144,0.5158535,17.922542132685102
0.026022553,0.51519054,17.962417223919974
0.025118202,0.51793075,18.214267905782066
0.026497003,0.50958174,17.83675697284282
0.026709344,0.5121541,17.776322498838432
0.025654513,0.5124404,18.068302342002998
0.025926352,0.51693374,17.98841598333472
0.026369736,0.5179086,17.872036469774088
0.025382143,0.52254874,18.13733314710435
0.025297485,0.52077174,18.16007812774854
0.026746783,0.51718897,17.77182720370784
0.02481522,0.5262237,18.29410694602454
0.024563154,0.52979565,18.379324195831764
0.026254606,0.5136538,17.902262747502466
0.025102675,0.51552176,18.219882231624915
0.02511637,0.51594,18.209437892597514
0.025279408,0.517819,18.164749178562683
0.025779393,0.5188306,18.029554011006287
0.024900807,0.51959056,18.275693516842566
0.02463307,0.52510995,18.353455557017863
0.024624063,0.5270882,18.360650602270198
0.026242811,0.5166113,17.89982225739712
0.02517819,0.5230253,18.192561391685487
0.024127912,0.53099054,18.509181395485932
0.024537323,0.52800745,18.38639157561351
0.024630021,0.5258727,18.356593319113266
0.025399402,0.5277361,18.131590054187168
0.02545787,0.52072763,18.118547895485644
0.024575219,0.52016526,18.37850794630793
0.025052633,0.52481705,18.231881373205255
0.024950406,0.52230084,18.25868716569014
0.02589289,0.51782393,17.994853798868423
0.024638768,0.52556914,18.355094882657752
0.024560098,0.52234197,18.37607212408988
0.023737777,0.52954555,18.628807836530278
0.024403062,0.52656,18.422811909246903
0.025217464,0.5196659,18.188657403611913
0.025783304,0.5184375,18.024750160079343
0.025310135,0.52189815,18.155468798037237
0.024633933,0.52453184,18.356767074838398
0.024376433,0.5306024,18.43199870181887
0.023939073,0.5304614,18.56899967839828
0.023702588,0.53290147,18.633860563414466
0.023745123,0.5291714,18.627249585486055
0.02335339,0.5295637,18.749229079106787
0.023451796,0.5308574,18.721566477487578
0.023605641,0.53162855,18.67244424182052
0.023495961,0.5314985,18.703383001776082
0.02389535,0.53049314,18.576526716575458
0.024136916,0.5285892,18.50139420186944
0.023787916,0.5306694,18.617540107057053
0.024105452,0.5298465,18.506919128877747
0.02364583,0.5333216,18.66040954253396
0.024917087,0.52507085,18.266946087207927
0.023060165,0.5439157,18.849225628613105
0.023348946,0.5352866,18.756208130028885
0.022925612,0.53725034,18.88802158981018
0.024219658,0.5283336,18.481454420631866
0.023664733,0.532661,18.65542771599632
0.022520078,0.54082006,19.037794656330995
0.023784656,0.533608,18.60772990693279
0.02417466,0.5302193,18.492668153062993
0.023322806,0.5360665,18.75435401035019
0.023483697,0.5371074,18.702619161469144
0.02299944,0.538709,18.87134978468301
0.023443084,0.53687036,18.72522168116645
0.023268797,0.53536993,18.786217222702543
0.02278181,0.537436,18.94202954592111
0.022750627,0.53666604,18.947874582127145
0.022262972,0.5412006,19.114634654712862
0.02198941,0.5451759,19.221787544011
0.022538481,0.5414975,19.038621412398648
0.02344286,0.5366673,18.722649469506102
0.02284789,0.53787684,18.915564786203717
0.022455659,0.53731996,19.056220903100737
0.022259876,0.547322,19.118167641066492
0.021770965,0.55010694,19.29463988640219
0.022170883,0.54329354,19.160440662592244
0.022750726,0.53422886,18.95557823278922
0.022040728,0.54535216,19.199177557751543
0.022529721,0.53732574,19.01847051870283
0.022173442,0.53987986,19.150186133102398
0.022993458,0.54052645,18.87405785578606
0.021656837,0.5495276,19.343329442256298
0.021386102,0.5512106,19.44414279666755
0.021357602,0.5495644,19.451802618979986
0.023062889,0.5371834,18.846639831217775
0.021698773,0.54756075,19.321750565295947
0.02181099,0.5463787,19.281765841506036
0.022063782,0.547556,19.194861961627062
0.02205924,0.54228663,19.188484735043126
0.022082856,0.5416326,19.190337214130366
0.021501627,0.5480692,19.396852262652736
0.021006724,0.55157954,19.586752596583473
0.021970063,0.54640895,19.227100563776855
0.022623982,0.54154795,18.990078533085445
0.02083619,0.5564878,19.66784472924112
0.02198894,0.5465207,19.22442145950313
0.02110435,0.5568471,19.55379945430894
0.020698547,0.5542178,19.7166111971899
0.021173043,0.5508875,19.53041273238304
0.021305865,0.5529051,19.485763696097724
0.021548105,0.5475506,19.378831793696047
0.022039212,0.54655486,19.203650460899564
0.020880988,0.55493593,19.636763259797398
0.0205397,0.5593377,19.77751264935624
0.020995354,0.55663365,19.59500472135103
0.021460041,0.55167764,19.407601021597664
0.021599688,0.5504876,19.357733446696244
0.020934131,0.5551419,19.620900256060917
0.020790787,0.5604661,19.67907737187032
0.021524673,0.5542693,19.39509217347229
0.021184523,0.555777,19.528274505553288
0.020351784,0.5654323,19.864828471735834
0.021043465,0.55720085,19.580265335254488
0.020367295,0.5638605,19.85126801662834
0.020063357,0.5654338,19.977915210259287
0.020149691,0.5593954,19.943453177741716
0.020532232,0.5606468,19.779502830203036
0.020651475,0.5608032,19.732013430083274
0.020361062,0.5595848,19.852885231654618
0.02127926,0.5560595,19.486403199904224
0.020630524,0.5598576,19.74569577639372
0.020790605,0.5565782,19.671753849349205
0.021358896,0.55306196,19.45245070495697
0.021748163,0.5555808,19.30462521244799
0.020204367,0.56555986,19.908048681122594
0.020747405,0.5574691,19.685390316620403
0.020363491,0.56776386,19.85917395021587
0.020565879,0.5604535,19.768665870367485
0.0208879,0.5511375,19.633986038112383
0.020737745,0.5551649,19.689429602830025
0.020250482,0.56453866,19.898321119853303
