mse,ssim_indices,psnr_indices
0.09966344,0.071583994,10.471431969439045
0.12504396,0.076087765,9.390680571743006
0.11810613,0.08433769,9.661195328832667
0.10930042,0.08899831,10.026849368178976
0.0968049,0.09354358,10.613443999767671
0.09498054,0.09431279,10.705033866471005
0.09274303,0.095029436,10.821414532673334
0.09220304,0.09518004,10.85011893943907
0.09241323,0.09536326,10.839106791984797
0.0919792,0.09543487,10.862486465652816
0.09105085,0.09574288,10.911884085845085
0.090642564,0.09618062,10.934358941711718
0.09164234,0.096075825,10.880014624913182
0.09028824,0.09650888,10.952231412222693
0.08868478,0.09651557,11.040164145149785
0.08921039,0.09640869,11.010933216767391
0.09016816,0.09612211,10.958540539177275
0.08572084,0.097764246,11.206817818537143
0.08673507,0.09710229,11.148392535789942
0.08588022,0.098167874,11.198782800043286
0.084084176,0.09790608,11.301061253541274
0.084690586,0.09811329,11.264787560180864
0.085180424,0.09862667,11.238563440715467
0.0823582,0.09797617,11.403262125636866
0.08395373,0.09899029,11.308992964577802
0.08119744,0.09998245,11.473629089538644
0.08087444,0.10017576,11.492520691006467
0.08144404,0.10029463,11.458882660484203
0.080490515,0.101085246,11.517887542052893
0.08268506,0.10104851,11.38464497162344
0.07766095,0.102290906,11.695240687857575
0.076911114,0.10315818,11.744153327507775
0.07922198,0.10277533,11.594469986182574
0.08107968,0.10119069,11.481641121284039
0.07569066,0.102110885,11.823080857688291
0.08376086,0.10012121,11.32051614707391
0.07572048,0.10314866,11.82060004825114
0.0774151,0.10168188,11.710607099367085
0.07698626,0.101954974,11.738111563370602
0.078759745,0.10138763,11.624543035902981
0.0779452,0.10391539,11.674903629051215
0.07351864,0.106247075,11.969102636373211
0.0755261,0.103605144,11.834634215820095
0.07298069,0.106384456,12.006387494013913
0.07731917,0.10457334,11.716082279412166
0.07401483,0.104686655,11.936066540886547
0.07521213,0.10444587,11.856546021702803
0.0739346,0.1043155,11.94205583877679
0.075388014,0.102666825,11.842685523155065
0.07376993,0.10433709,11.951619065743287
0.072109625,0.1062241,12.066761748798164
0.07423018,0.1043247,11.918787776034321
0.07230376,0.10594094,12.051136531272293
0.07183009,0.1075837,12.085707885313584
0.073652655,0.10756751,11.961091622432603
0.07105234,0.108454324,12.141138143969714
