loss,ssim_indices,psnr_indices
0.07923894,0.30392635,11.5935901630262
0.10615265,0.33426175,10.169443457262378
0.06619894,0.5339319,12.500551423509638
0.06364667,0.5529113,12.707224318711312
0.059842795,0.56533563,13.018688157091384
0.056597292,0.583698,13.311266141974198
0.05682413,0.59281415,13.291129164836482
0.058246434,0.6003814,13.161190909912243
0.056531742,0.6050953,13.315171276161585
0.04653908,0.60741025,14.366101491733875
0.045360714,0.6098693,14.513219124384273
0.0382809,0.6088006,15.480546844491956
0.05083689,0.5795503,13.891500800839705
0.03756254,0.60735625,15.595382841380461
0.04060384,0.61041385,15.144304596712887
0.037698265,0.60802084,15.57274991274001
0.033999324,0.6133112,16.204466193027233
0.03261417,0.62003845,16.455630635573446
0.037141107,0.6110277,15.66007815914755
0.036446117,0.6186566,15.767446693743427
0.042167746,0.6110546,14.923614072759952
0.032425664,0.62527806,16.488777404583985
0.034457553,0.61959463,16.11195331164403
0.03509427,0.61903745,16.00762276336701
0.031313874,0.62335134,16.711807166752973
0.0313398,0.6286951,16.707929621334035
0.032327827,0.62059444,16.51261978757802
0.034155436,0.615621,16.167852478747463
0.031670433,0.62311906,16.64358038596708
0.031643532,0.6166951,16.65733621841401
0.03128638,0.6246673,16.718686147898733
0.028344344,0.6297398,17.365182898743125
0.031485178,0.6276238,16.681992347590196
0.030189741,0.6304709,16.953961886486617
0.029472305,0.62926453,17.10726899599501
0.031155832,0.6280826,16.753047850377744
0.028653994,0.6311629,17.29456374133784
0.029398274,0.62947094,17.127569558961774
0.030326894,0.6301259,16.91891970963456
0.028585201,0.6337455,17.31380976942074
0.033464096,0.6215443,16.2990272749876
0.02930609,0.6284303,17.141368382486665
0.030527389,0.62983555,16.885440317094343
0.027903762,0.6323641,17.472963617337165
0.02641464,0.6339182,17.851583923835104
0.031128135,0.6254372,16.757178075427117
0.030974772,0.6303961,16.788029267715014
0.029251605,0.629767,17.1605688934305
0.028037077,0.6334744,17.440905318485456
0.026788494,0.638424,17.753526570975303
0.028462743,0.6344971,17.342495468310002
0.02893183,0.6297243,17.23076308448729
0.02704223,0.6336847,17.694738542994163
0.029458158,0.63224775,17.11062074463882
0.026922036,0.6351957,17.718654251941675
0.026012253,0.6353937,17.961045760390487
0.027439972,0.63480496,17.59135728574372
0.02809499,0.63317686,17.431053595474655
0.027562331,0.63155323,17.560009184979354
0.027398199,0.63457245,17.604535874177955
0.028177876,0.63049394,17.412332620279653
0.024966173,0.637189,18.252900678028514
0.027108729,0.6301299,17.671318170639406
0.025588235,0.63386846,18.078022185602542
0.025232222,0.6340001,18.180890844921834
0.025202047,0.6322491,18.18961075569319
0.028095573,0.62963814,17.430239711183305
0.02479349,0.6353794,18.311713245192554
0.025729697,0.6347687,18.045992754756593
0.027191056,0.63142276,17.65746414465272
0.025008513,0.63811976,18.24282801524261
0.025636658,0.63629013,18.071562040247947
0.024810959,0.63732785,18.297034662496298
0.025262237,0.6386717,18.17024146543851
0.0277279,0.63228536,17.51332810081594
0.026233297,0.6386793,17.904137532235755
0.025914205,0.63499516,17.9890652824578
0.02675784,0.6349303,17.765519008809896
0.024386358,0.6375852,18.426264899608103
0.02453737,0.63387746,18.380140325441587
0.02583093,0.6303809,18.011293342527942
0.025121681,0.6333955,18.216184403732903
0.025796613,0.6334769,18.02100183013823
0.02508933,0.63763016,18.21927864575747
0.025976416,0.6336917,17.973987610754463
0.024628347,0.6394864,18.357633874027314
0.02407912,0.6405763,18.517976776977175
0.026968826,0.6325924,17.70952767294576
0.026056048,0.63719577,17.944026328263952
0.024412131,0.6394322,18.420665710566322
0.023134276,0.6410765,18.822157432689586
0.02585908,0.6346987,18.007106852917193
0.023918267,0.63852924,18.57024461012683
0.023897996,0.6374149,18.575905176107085
0.02331498,0.6391129,18.7657174391695
0.024199184,0.6347923,18.485962704403715
0.022812214,0.6396244,18.931925181112675
0.023470607,0.6405257,18.710296098888993
0.023479557,0.6390087,18.711851818281136
0.024640232,0.63524646,18.35618996346539
0.024567982,0.6383419,18.37621102647575
0.024557728,0.6375402,18.372863081020046
0.023267727,0.64185154,18.780143284301094
0.023692278,0.6387711,18.64435441549494
0.022977423,0.6408922,18.877587175001487
0.02276799,0.63824266,18.946674148407897
0.02510434,0.6322812,18.210262455969254
0.023877732,0.63713634,18.590822975709077
0.02388092,0.63740635,18.585700327151915
0.022657726,0.6410696,18.98842422586206
0.02258019,0.6406298,19.015081810735445
0.023139758,0.64021695,18.821613301188293
0.024190709,0.6398235,18.491136184571445
0.024969637,0.63676465,18.25386824668733
0.022777645,0.6394183,18.946152215642012
0.022660267,0.64126915,18.984054395165614
0.02314051,0.6349675,18.82130544310986
