loss,psnr_log
-2.6992933803634878,11.058946251177112
-2.727926811881203,11.16177524098979
-2.687963676943829,10.927739130805552
-2.731512578430193,11.133616525202727
-2.897800303496871,12.101385018419483
-3.010411754283924,12.953342461277725
-3.113237212560261,13.891674913042975
-3.128269509092732,13.983595664479171
-3.2479967549234745,15.552331330135127
-3.2516595040637477,15.645811348925902
-3.2872991541365395,16.133130607257122
-3.3368502475956934,17.27256398494769
-3.329984986481133,17.02275214951602
-3.351002579364639,17.504255657467247
-3.3275657805219963,17.273009800527632
-3.3603260857521535,17.869857524727237
-3.328783806449822,17.02719022761476
-3.3287114456026323,17.121405024774713
-3.3473465862589333,17.64124812649331
-3.3700497485956458,18.119526108401956
-3.3419031511436446,17.3551834947569
-3.3191949113888293,16.829599862603175
-3.3547289461354888,17.567001116753357
-3.36072115852134,17.64075663551527
-3.366384847079291,17.874638468106852
-3.3760141194054833,18.11622058985224
-3.368621773586505,18.025759064347554
-3.3726432756761557,18.157826597609493
-3.3893180522394393,18.649042190612406
-3.3947330907570756,18.696144662877234
-3.3938823837425183,18.72473319930965
-3.399909657782036,18.9628101765025
-3.403959777779433,19.16842058140466
-3.4073225265834406,19.19638648476231
-3.3733213364761263,18.12131864322732
-3.4076725970288764,19.31129748295283
-3.402666209175833,19.19700966135093
-3.40807132975081,19.3933518403262
-3.409346549538638,19.449139089966422
-3.4152901987886186,19.6109741230322
-3.420016941076176,19.7419662066291
-3.417957639484798,19.65080901429618
-3.417746756155566,19.733840676642984
-3.4129264041366447,19.559815545454796
-3.4102262437599795,19.475014075033428
-3.4250244168917456,20.050716910154808
-3.4155882744712582,19.694189980783012
-3.4047573103220037,19.239776058002583
-3.3993497362393676,18.96869175800669
-3.4100941193327357,19.5163568018623
-3.419031157250548,19.770346453777815
-3.4206764953809223,19.832516016684142
-3.4216086616947323,19.859043528420447
-3.4121181618474514,19.452456835371194
-3.4136249394063913,19.55092443662444
-3.4309033362827934,20.31600285396516
-3.4249004098294655,20.013189420530693
-3.4330958011282373,20.377137382970428
-3.431811753390103,20.318568497991073
-3.4227616474564355,19.9577410799048
-3.4236927710377225,19.98204713689195
-3.4256144440154923,20.080653869774228
-3.4293257810824844,20.22888578109697
-3.4337686563488425,20.38657898584285
-3.429270815859205,20.29461328697563
-3.4322570319837133,20.341170244544266
-3.4287488619468327,20.164477712461263
-3.415070195491123,19.61698250547496
-3.4357558863065734,20.536292170779447
-3.436860610021853,20.61046373904086
-3.440897304520752,20.796927636880778
-3.436388486871852,20.560332100534428
-3.430010092415158,20.26153895730981
-3.4363076972505735,20.58376444906176
-3.4364022764006004,20.630978557326472
-3.4381544332825458,20.711483894903644
