energy,ssim_indices,psnr_indices
79907.34,0.04916304,9.930744431570554
96690.95,0.04762611,9.102753210619543
80780.5,0.05306686,9.883546502414466
78345.42,0.05417904,10.016475031554874
67499.33,0.05762133,10.663617129710037
59301.83,0.05962193,11.225931143924164
54784.387,0.061802212,11.570043724407256
51748.36,0.06352173,11.817645902007822
49880.75,0.065480016,11.977281603255674
48384.625,0.06783693,12.109538129451732
46687.125,0.06994058,12.264640327136648
46048.21,0.07053873,12.324484248397688
45526.707,0.07090505,12.373949210526622
44495.516,0.07321703,12.473449448286946
43755.508,0.074052654,12.546284585643336
43275.28,0.07499259,12.594212676723245
42592.566,0.076131575,12.66327378363809
42339.914,0.07610763,12.689112167248373
42011.223,0.07602746,12.722958345781091
41551.832,0.076543756,12.770710153578623
41153.766,0.07735451,12.812515957453229
40781.32,0.07816314,12.85199898443141
40372.688,0.07917412,12.895735517928344
40029.277,0.08066708,12.93283422353218
39656.195,0.08253453,12.97350108218432
39232.633,0.08440241,13.020137396491085
38773.703,0.08624417,13.071238952268002
38358.023,0.088005535,13.118049062663788
37791.734,0.09042654,13.1826434156496
37259.797,0.092829846,13.244207289129124
36685.812,0.09513543,13.3116301934062
36094.61,0.09773634,13.382188544922473
35580.195,0.10077617,13.444528193560252
34957.664,0.104084216,13.521188114365724
34366.61,0.10741058,13.595245152414005
33785.03,0.110795714,13.669368184517484
33163.92,0.115129374,13.749952969628392
32502.076,0.11970482,13.837500645919228
31833.645,0.12563287,13.927748157329694
31157.848,0.13226599,14.020937217914241
30463.533,0.13956319,14.1188088804748
29742.629,0.14770888,14.222818023122748
29009.215,0.1558479,14.331251801252076
28371.639,0.16509415,14.42776751500067
28536.02,0.1703542,14.402677652768013
32184.059,0.17407756,13.880203823663656
34553.793,0.15861283,13.57165425599673
31466.277,0.15840153,13.97815807476669
29017.469,0.1673059,14.330016309307222
29154.594,0.18021353,14.309541738692202
28484.986,0.191831,14.410451732463954
26067.684,0.20064132,14.795587381208154
26187.803,0.20421325,14.77562118344273
25752.457,0.2143619,14.848425235878864
24575.75,0.23047638,15.051544043629498
24032.805,0.24459107,15.148567216574802
23687.877,0.25417513,15.211350536628439
23061.838,0.26030347,15.327672619913425
22433.734,0.26579368,15.447595949954518
21946.457,0.272467,15.542967695846833
21547.246,0.2797128,15.622694159976119
21149.363,0.28712133,15.703638696364129
20769.46,0.29423463,15.782359537989308
20409.504,0.30112514,15.858287485750582
20019.188,0.30859765,15.9421473418287
19675.215,0.31663442,16.01741694606581
19374.855,0.32457277,16.084226832582967
19039.969,0.33164158,16.159949297117254
18786.543,0.33667278,16.21814318286794
18490.588,0.34180042,16.287104575463417
18250.646,0.34801129,16.343829303366945
18002.842,0.3540449,16.40320124368412
17707.281,0.35806403,16.475093086071418
17497.102,0.36128128,16.526950325372166
17263.822,0.36715528,16.585242279344506
17079.22,0.37327206,16.63193136285635
16840.967,0.37756705,16.692941447684458
16635.336,0.38257554,16.74629642862284
16434.334,0.38899532,16.799090788071386
16260.985,0.39335832,16.84514332340868
16069.263,0.3970326,16.896652274608208
15885.677,0.40116766,16.94655463061285
15719.247,0.40593567,16.99229430501986
15548.217,0.41043034,17.03980605532975
