energy,ssim_indices,psnr_indices,fidelity
0.92574155,0.44928193,14.325671475508226,46738.594
0.9236607,0.4687499,14.599465354304478,44998.695
0.9223554,0.46416458,15.047631252831428,42262.617
0.92452663,0.46648398,14.94752241938431,42819.785
0.9223314,0.4827061,15.27592347292596,41019.93
0.9212794,0.47586203,15.020546890620125,42475.617
0.9212578,0.47146833,15.154894020707415,41656.383
0.92241806,0.4592185,15.082802787568799,42054.656
0.9216843,0.46010244,15.040887233314324,42311.92
0.92128175,0.4541968,14.536528108268072,45377.47
0.9215336,0.45618322,14.738783165941937,44120.92
0.9219928,0.45547214,14.742887358086335,44067.82
0.923419,0.45692816,14.886332324482439,43254.81
0.92020786,0.47744986,15.26592371827727,41077.387
0.919031,0.48106936,14.948069494255531,42834.17
0.920377,0.47417656,15.296857538505444,40897.07
0.92077386,0.46364942,15.29735572993447,40906.914
0.92162395,0.4522389,14.539169583716658,45286.65
0.91709936,0.47581872,15.2368854109418,41211.75
0.919596,0.47779635,15.48643469919467,39878.496
0.9218971,0.46107653,14.767410440386985,43938.78
0.9179311,0.48160926,15.467660574033502,40001.72
0.917944,0.46644294,15.104069449339656,41939.746
0.92298687,0.43719015,14.508236078123591,45498.867
0.91965306,0.4567896,14.78253692901394,43772.973
0.92108065,0.4490075,15.002117186732786,42528.883
0.9208611,0.46088612,14.784226928691284,43824.72
0.92004406,0.47710398,15.071682079653987,42171.664
0.9201324,0.4756929,15.362124132026562,40528.965
0.9184828,0.4766266,14.841741737465863,43482.617
0.918205,0.46282506,15.080770546372182,42070.617
0.9186803,0.46124956,15.095559046982501,42004.867
0.91837424,0.4546287,14.823558817998405,43619.387
0.9182353,0.44647348,14.726312200483004,44123.29
0.91689384,0.46091935,14.97226129962632,42716.457
0.9165429,0.46183357,15.107654184952537,41991.65
0.9178703,0.46089664,15.017207139650326,42464.4
0.91709685,0.45545128,14.804054330082753,43703.426
0.91917336,0.4568757,15.27364014803961,41073.906
0.91720057,0.46938825,15.418183562803593,40260.14
0.9163569,0.466079,15.447929091162685,40104.53
0.91521347,0.46588066,14.97272546712468,42659.76
0.917016,0.45040497,14.699974983758398,44293.445
0.9159904,0.4515175,14.744068086680507,44116.79
0.91634667,0.4501495,14.602148793453527,44934.086
0.91829705,0.44138435,14.316305845353023,46778.652
0.9156288,0.4596963,15.165084439932446,41661.0
0.91394395,0.4679135,15.114797940974118,41903.906
0.91540414,0.45320758,15.054605202741145,42231.45
0.91486657,0.45009807,14.874678587201357,43211.062
0.9139579,0.4567909,14.91755425557164,42989.62
0.9141484,0.45947918,15.109942309393178,41927.133
0.9151913,0.46456376,14.710447589079163,44270.934
0.9149216,0.4428451,14.504122405111701,45567.555
0.9175612,0.44071317,14.44911481048499,45901.773
0.9146342,0.44595757,14.922802313616426,42962.664
0.91529363,0.46237865,15.34192303060996,40671.46
0.91626,0.45989093,15.127075292272385,41833.07
0.91410536,0.46311855,15.293322733221878,40943.77
0.9161682,0.4436399,14.65722713357261,44559.086
0.91478187,0.4408729,14.534589867233027,45363.82
0.9136921,0.4580113,15.309461963964495,40805.184
0.9151815,0.46939886,15.097953097854152,42007.406
0.9138124,0.47852027,15.190609646867944,41487.023
0.9123417,0.48117808,15.435662997265915,40179.87
0.91670614,0.44330767,14.273667665419516,47077.516
0.91268486,0.459201,14.855354008568293,43364.758
0.91393703,0.45619658,14.782284007217601,43818.65
0.9137459,0.44864693,14.605246154916458,44917.24
0.9143115,0.44302675,14.628384800797768,44770.39
0.91368294,0.4474603,14.829885427210996,43554.61
0.9140209,0.43625936,14.589321512724156,45031.92
0.91406316,0.44122872,14.044998563453905,48709.15
0.91394794,0.44320583,14.113931564779715,48218.785
0.91408956,0.45681497,14.637332422928374,44759.04
0.91311115,0.45514354,14.718558708919453,44234.92
0.91330796,0.455778,15.168928206764438,41604.844
0.91528654,0.45413026,15.263250651754717,41049.777
0.9112747,0.47708407,15.762137622136338,38548.418
0.9127219,0.4652289,15.528570088511877,39680.043
0.9126705,0.46692446,15.248228439364524,41130.35
0.9111971,0.4594761,15.106845745773281,41870.055
0.91476977,0.42592955,14.38868155480727,46264.875
0.9132011,0.44985867,14.784611347461174,43811.11
0.91112125,0.46246162,15.480449260314176,39919.875
0.91253597,0.45165253,15.355468621861599,40583.016
0.9115632,0.44403902,15.131495703761285,41825.46
0.91433007,0.4262015,14.410849073528132,46161.84
0.9121259,0.44266954,14.804936878312368,43641.18
0.9101974,0.45464,15.006488364923744,42531.133
0.91226727,0.4415196,14.654166873463483,44590.523
0.91153353,0.43448076,14.46686934803385,45806.902
0.9125226,0.43453845,14.84706477947299,43414.227
0.91097987,0.45368043,15.358618865426566,40566.383
0.91018283,0.4523047,15.388354644074742,40419.48
0.9117134,0.44351593,15.015361338058586,42430.523
0.9094109,0.44648317,14.959747737184294,42799.055
0.9093307,0.45001748,15.202678197379631,41399.43
0.90822417,0.45006958,15.046572294950874,42256.887
0.9090135,0.4466652,14.81608220740199,43612.055
0.9107323,0.43813884,14.755566376937772,43992.336
0.9095725,0.433583,14.60224760535249,44925.22
0.91049653,0.43273437,14.674936323008174,44453.258
0.90991664,0.45380864,15.194606659501456,41447.656
0.9098737,0.47172704,15.694246758388877,38890.094
0.91018987,0.46382967,15.277374164866375,41023.0
0.90836686,0.4582952,14.480242849067121,45637.31
0.90898705,0.44603336,14.394494467849825,46245.77
0.9097119,0.43279496,14.36464444719703,46356.03
0.9078393,0.4588356,15.152469644484015,41591.18
0.910175,0.44316053,14.996683569058607,42546.926
0.9098525,0.45402446,15.1101724530999,41903.117
0.907862,0.44363812,15.123146079585874,41842.605
0.90984136,0.42958966,14.958774099748076,42780.47
0.91085476,0.4196476,14.608636339000467,44828.82
0.9070423,0.4417912,14.807186196208582,43676.54
0.90653205,0.45124373,14.692849604352753,44326.582
0.9066961,0.46998867,15.189046492276248,41471.816
0.907278,0.4627627,15.008109390960252,42516.094
0.90800226,0.46197724,14.945486327045732,42866.812
0.90781194,0.4398748,14.93931284537178,42830.305
0.9067223,0.45098707,15.336035126922312,40633.453
0.90635306,0.4397068,15.225333867457811,41214.633
0.90760577,0.4429252,15.399127775867996,40308.656
0.9060882,0.4634978,15.80055780195931,38317.305
0.9075147,0.45067322,15.512957019391083,39722.17
0.90625226,0.44606578,15.186589760917059,41480.36
0.90586436,0.4464775,15.210695182390543,41346.89
0.9058936,0.4502864,15.390702824761124,40346.008
0.904888,0.4575003,15.532169230828718,39649.066
0.9077182,0.45358267,15.122425264514408,41814.164
0.906058,0.4468491,15.076272679292586,42108.992
0.90665597,0.4500909,14.884679874904466,43170.715
0.9075303,0.44627774,14.629449001771507,44728.97
0.90822136,0.44891143,14.69299956180503,44352.66
0.90763974,0.4577134,15.32928109685601,40721.547
0.906952,0.449693,15.315589520795482,40792.95
0.90509874,0.44884124,15.294308135752727,40854.438
0.90544164,0.45635638,15.429128827558516,40174.14
0.90328074,0.4675875,15.933370097916944,37704.44
0.90439135,0.45588076,15.190816891410051,41484.812
0.9041812,0.4505457,15.257433202685116,41093.344
0.9040903,0.4410328,15.266845240900926,41010.92
0.9052357,0.43736568,15.367059401364507,40425.816
0.9035789,0.4385154,15.446442058337535,40023.18
0.9034618,0.42938903,15.232996471948677,41174.973
0.90320456,0.4406096,15.453520006244393,40045.96
0.9057867,0.41675973,15.14727688972737,41690.617
0.9037472,0.44782948,15.853527575364483,38047.625
0.9051436,0.4547689,16.00543040163757,37313.055
0.90335727,0.4571974,15.74387730572909,38552.54
0.9034002,0.45292488,15.237381823107093,41183.85
0.9033612,0.4509107,15.215016701357689,41294.68
0.903791,0.4503994,14.922661277742158,42972.445
0.90134233,0.45733657,15.308332601338561,40790.094
0.90167356,0.45551145,15.569827234573687,39394.695
0.90290517,0.4521517,15.709734892192657,38752.215
0.9030669,0.4465452,15.422254930902742,40223.4
0.90150416,0.44338033,15.086696153449076,42012.22
0.90214777,0.4520273,15.385973405500337,40328.254
0.90156496,0.44908544,15.247032894389882,41095.625
0.90057755,0.4613346,15.555243662207417,39538.645
0.9012381,0.4627584,15.79300494668135,38347.562
0.90047634,0.4569738,15.708460319256856,38726.734
0.9010411,0.45806637,15.574807512209667,39427.062
0.8999099,0.46061102,15.896742989507601,37838.36
0.89967483,0.45822453,15.841648402848389,38059.414
0.9013448,0.45058444,15.725200725324449,38624.6
0.90058637,0.4569879,15.80825850487129,38259.23
0.89990497,0.4581821,15.729879346906747,38626.03
0.90224993,0.44236502,15.337489246401404,40641.68
0.9006944,0.46451545,15.53497984136296,39596.62
0.8999815,0.46615556,15.653605274369855,39009.227
0.90015674,0.46930614,15.837125799900704,38090.766
0.8983165,0.4693037,15.749548502916591,38559.79
0.89948714,0.45551535,15.442431393280112,40061.457
0.8993249,0.45377746,15.23929350768245,41115.547
0.900761,0.4450607,15.217315308860766,41255.375
0.8985125,0.46067643,15.712811514881942,38760.83
0.89981925,0.4680675,16.092626492743772,36936.426
0.90004766,0.45778772,15.716371180901662,38723.953
0.89930654,0.446177,15.271971462133374,40917.074
0.9001937,0.44705114,15.27342976147937,40892.312
0.8991683,0.4501475,15.382593715361532,40382.89
0.8998379,0.4523182,15.198458837700183,41343.9
0.8989078,0.4648292,15.567942584781374,39445.51
0.9007572,0.45246696,15.31087989383406,40769.9
0.9018271,0.44373214,15.55182505491052,39494.32
0.89762175,0.46355534,15.776794925383806,38442.11
0.8988954,0.45116934,15.417574204928876,40196.15
0.9000715,0.45100185,15.51170956242901,39719.055
0.8987546,0.45610508,15.497475092757533,39807.07
0.89781386,0.46912184,15.733018077267484,38650.344
0.8993955,0.44802895,15.212059546026815,41318.72
0.897766,0.45634922,15.528124879913907,39638.984
0.9004909,0.4495401,15.219437120092703,41236.145
0.8990231,0.45787403,15.63975279750803,39060.793
0.8976067,0.46672,16.284093976206563,36097.36
0.8963474,0.4597343,15.996440860273115,37337.12
0.89710414,0.44065154,15.440990640871252,40035.13
0.8976956,0.436366,15.286896276277863,40888.098
0.8953057,0.45186844,15.597445370943726,39221.633
0.8966493,0.47144213,15.710431545926228,38736.066
0.8962384,0.4796169,15.855829661728878,38027.387
0.8967512,0.48139563,15.697200182492654,38784.043
0.8995489,0.46417376,15.630671926048553,39108.57
0.896817,0.4700478,15.92982820293901,37685.914
0.8966213,0.46044233,15.431374448750667,40111.332
0.89558035,0.47285166,15.870275792741655,37976.316
0.8961668,0.46271178,15.638623493721514,39050.68
0.8962928,0.4563918,15.89934141954579,37821.727
0.89502484,0.46865287,16.176845290850025,36562.35
0.89632064,0.4561988,16.11412652221066,36850.754
0.8973539,0.46062967,15.938948107202336,37612.758
0.89634085,0.46887875,15.76572788373701,38472.207
0.89476293,0.46920928,15.814595392638953,38193.92
0.89673346,0.4731439,15.717888240855139,38667.035
0.8968951,0.46343422,15.371125187497313,40443.965
0.8938865,0.46977618,15.714249297760443,38690.574
0.8982577,0.44864535,15.188772228836703,41398.375
0.8946099,0.45229098,15.383993947498718,40369.805
0.8938079,0.46780577,15.807464961983905,38230.914
0.89375335,0.46753463,15.966667910042032,37504.695
0.89495325,0.4644215,15.86562427661304,37989.46
0.8946967,0.45591366,15.563260044350756,39420.53
0.89232737,0.44947198,15.586996590917678,39311.766
0.89456874,0.4516195,15.447727698229825,40026.516
0.8925547,0.4840803,16.614009680907795,34722.484
0.89443034,0.4921833,16.604671945812093,34816.54
0.89375955,0.49374327,16.489837646144828,35213.77
0.8931539,0.48494586,16.2510946620174,36237.027
0.8935676,0.46865103,15.671217727221396,38898.625
0.8925713,0.46800485,15.587973712714014,39275.23
0.89356256,0.4675684,15.81696915084674,38189.3
0.8950587,0.48159346,15.824223772152994,38152.938
0.89484596,0.47832093,15.53772712320326,39534.85
0.8944069,0.4655806,15.315532124211764,40749.758
0.8942728,0.4562396,15.575562130977453,39370.867
0.8946354,0.46810362,15.855991344963167,38020.703
0.8931265,0.47653708,16.03008657697076,37214.32
0.89168,0.49266854,16.452491875724125,35376.53
0.8932489,0.4836395,16.225589396596906,36333.953
0.89373845,0.4764862,15.979906012153522,37445.625
0.89413834,0.45754147,15.409760789834346,40228.645
0.892201,0.4551684,15.232414546604574,41182.562
0.89520574,0.4404917,14.978408383793923,42562.11
0.8920136,0.48050654,15.86945902826416,37936.812
0.8911856,0.49738285,16.717218168682724,34347.28
0.89408064,0.4772866,16.37507970293955,35681.062
0.892429,0.47930172,16.474086466467632,35300.375
0.8915267,0.47189784,15.928337463123551,37679.668
0.8907527,0.46920788,15.654740199465877,38976.117
0.89032483,0.46741366,15.739112110524225,38605.156
0.891378,0.4539298,15.53152748406946,39591.28
0.8904281,0.46652833,15.636214137407517,39049.66
0.8908371,0.47222212,15.730367141262898,38576.027
0.88969946,0.47340354,15.821754108398231,38179.445
0.89213425,0.46643257,15.739150670030895,38536.227
0.8899523,0.48233828,16.36996356329902,35732.62
0.88996303,0.48355946,16.362889405479613,35743.168
0.88928914,0.4793853,16.195061125707326,36454.406
0.8896644,0.48124644,16.215575621422246,36383.344
0.8898241,0.47775856,16.055871588592975,37064.082
0.88965845,0.46941295,15.854006701782495,38012.17
0.88859385,0.47227415,15.710611812421003,38646.453
0.8891013,0.4678329,15.807240230753003,38201.832
0.88933384,0.46378312,15.870360052175965,37884.664
0.88922596,0.45946136,15.71997415737836,38646.0
0.88784564,0.4759624,15.857367283344338,37969.008
0.8893656,0.47151017,15.75619561098653,38481.336
0.8895604,0.48399827,16.27435699839439,36126.523
0.8882061,0.4867216,16.38615036693724,35598.305
0.8871351,0.4825401,16.344608409169187,35763.492
0.8893827,0.47604522,16.138117797828134,36655.535
0.88656926,0.48056486,16.20100253268926,36387.4
0.8873212,0.47727904,15.946283705810718,37492.484
0.8860652,0.4884428,16.32356707822164,35887.58
0.8859749,0.49069217,16.377809990101202,35624.375
0.88716483,0.48156562,16.174473287683266,36545.688
0.8890004,0.47431755,16.016041754255582,37264.4
0.8905408,0.46678242,15.67944181006638,38811.242
0.8865243,0.4816726,16.035028309737346,37187.227
0.88649166,0.48931897,16.38163960222173,35641.906
0.88934606,0.47107705,16.1316798030121,36674.9
0.8861706,0.47878155,16.17170141710676,36498.36
0.88771766,0.46354473,15.892319765463562,37755.75
0.88701063,0.4610329,15.767519668318101,38379.355
0.8854055,0.47954634,16.071611661900643,36981.08
0.8868643,0.46713272,16.275304721085355,36018.08
0.88552,0.48802498,16.5717323665331,34881.766
0.88597345,0.4856948,16.5123062163216,35140.87
0.88702816,0.48846933,16.392721617330622,35588.39
0.88574547,0.49366906,16.525613025273092,35053.594
0.88646024,0.4836936,16.403871815643168,35533.75
0.88598347,0.4849757,16.18542271640276,36497.19
0.886832,0.4717393,15.986320264342975,37334.023
0.88643193,0.47887233,15.992899703203404,37381.066
0.88897485,0.4870884,16.409297673607778,35581.023
0.8864248,0.50659555,16.731416036939542,34219.664
0.88619965,0.5006521,16.63958002761776,34598.64
0.8851163,0.4896481,16.283757108289656,36052.11
0.8856778,0.4680146,15.682719840946408,38794.332
0.88330644,0.47342864,15.711479436340355,38617.22
0.88563544,0.47145143,15.575844554824057,39379.86
0.8864906,0.48189417,16.118338032059793,36784.92
0.8836303,0.49553332,16.505751534220593,35123.04
0.88383347,0.49466646,16.850012329587763,33777.61
0.8854232,0.4833869,16.39841879896554,35589.64
0.88656557,0.46924853,16.026257929617213,37149.332
0.8862877,0.48571017,16.179311142771233,36533.246
0.8840509,0.5046474,16.635730796006555,34606.707
0.8852885,0.5042127,16.514427304022966,35102.266
0.8831292,0.5021999,16.603105144825655,34736.25
0.88531554,0.48459864,16.088530810556996,36931.28
0.8840189,0.48824558,16.12339131045275,36727.617
0.8828013,0.49263492,16.30962625257864,35950.336
0.8841084,0.50255835,16.71859600504211,34308.105
0.88550377,0.4920648,16.442595505782048,35375.805
0.88364995,0.49136963,15.93677481395387,37548.574
0.8823699,0.4878396,16.252797071520874,36191.203
0.8821236,0.49205315,16.221106845396466,36320.918
0.88276803,0.4877316,16.268547046334227,36091.445
0.8838424,0.49065363,16.36115702303346,35701.977
0.88159454,0.4965792,16.608217637073505,34724.242
0.88289464,0.4905199,16.507134125674877,35110.03
0.88307863,0.4811372,16.345104344361573,35744.918
0.8821634,0.48192224,16.14301875525929,36624.61
0.8846085,0.4748766,16.060877516432477,37019.258
0.88143873,0.49712655,16.532633618143073,34981.547
0.8793976,0.5088902,16.832418830449,33812.344
0.8815875,0.50445336,16.80545028475903,33965.125
0.8838636,0.49806523,16.404672050795078,35539.35
0.88036585,0.50210553,16.570983142966167,34814.7
0.88168144,0.4913392,16.32961303320353,35851.516
0.8811256,0.4742423,16.049848017719853,37013.758
0.8812517,0.47500405,16.026176861461273,37124.688
0.88269055,0.4815326,16.285066506641407,35963.223
0.88142806,0.4965082,16.59046052301185,34773.844
0.8802544,0.5011139,16.75596564405511,34109.348
0.8803914,0.50046206,16.701746725669025,34300.92
0.879626,0.49000144,16.274289519368274,36065.805
0.87941486,0.4852294,16.142691849708722,36640.438
0.882428,0.47531018,15.947413954098927,37520.64
0.8806484,0.49049744,16.258484051026542,36149.67
0.8805196,0.49520063,16.502059613614353,35132.25
0.8797611,0.49617887,16.942864072977684,33409.117
0.8830099,0.47946915,16.67664269229827,34389.25
0.8803508,0.49340686,16.707204451096167,34294.61
0.88330424,0.47734705,16.133413933479783,36651.27
0.88249433,0.47614613,15.91006107666332,37663.906
0.8805051,0.49000117,16.137542234866174,36629.566
0.8809887,0.49445656,16.422607501706853,35415.277
0.8798713,0.5017488,16.47534178894404,35214.66
0.87920976,0.5021848,16.410376324642336,35516.125
0.87944925,0.49061504,16.254238740266103,36130.945
0.88021505,0.48030663,16.176370850298255,36477.26
0.8788321,0.49085703,16.39747455924723,35549.285
0.8805725,0.48949882,16.230013442936713,36246.15
0.88012564,0.48551217,16.197085577396948,36389.164
0.87822974,0.4844141,16.226956956533495,36283.56
0.8793538,0.4829276,16.106861084974263,36795.043
0.87836164,0.48714998,16.42545826860421,35415.39
0.8785192,0.48989317,16.409316290369812,35445.625
0.8773889,0.50679654,16.513287485862755,35059.023
0.8769393,0.5067353,16.3413979903814,35773.93
0.8783853,0.49580696,16.321187963581036,35840.34
0.8769219,0.49272212,16.27872694717918,36014.477
0.87748444,0.49747095,16.60683614781427,34675.555
0.8768025,0.50147265,16.54903118906829,34905.75
0.87846124,0.5048637,16.70454071304067,34293.89
0.8767603,0.50721806,16.740024924289553,34187.773
0.8774718,0.4942703,16.729773178592396,34171.555
0.87493443,0.49378052,16.494139044380834,35122.44
0.87813216,0.4716886,16.097167389843637,36813.17
0.8767911,0.48174158,16.271095889855168,36057.086
0.8782704,0.48108187,16.305195246791126,35898.78
0.8781978,0.4977567,16.87273654307362,33663.703
0.876686,0.50218916,16.96686266166523,33330.133
0.8759543,0.49495363,16.427963901135318,35381.188
0.8774894,0.48844776,16.21010616109605,36326.125
0.87670565,0.4865706,16.172729291062677,36457.277
0.8766973,0.48263225,16.088477191862456,36823.266
0.87651455,0.49453938,16.477655142739323,35176.723
0.8758488,0.5068388,16.76685320447433,34046.668
0.8770329,0.4953179,16.404515176699416,35478.938
0.8758404,0.48336682,16.18451963549362,36414.453
0.8752856,0.48615542,16.18283038481876,36409.934
0.875657,0.48857054,16.174830230344163,36437.254
0.8766928,0.4931847,16.68671069668886,34336.15
0.87771684,0.4931084,16.620897640146566,34623.11
0.87444484,0.49794003,16.725713373329654,34146.566
0.8742601,0.49223137,16.68024498599936,34337.688
0.87670547,0.4836688,16.47735689405799,35156.297
0.8751701,0.498778,16.598975999813245,34691.746
0.87452006,0.5135767,16.732431466012237,34182.53
0.87639165,0.5112906,16.714316677495674,34274.484
0.8767977,0.50389415,16.719666123486586,34235.594
0.8736301,0.50192314,16.655681994025954,34468.47
0.8753885,0.4888443,16.44200793665405,35329.594
0.8746836,0.48915935,16.635333503192644,34530.72
0.87592185,0.48149762,16.485637968027017,35168.434
0.8743427,0.49885097,16.802383754748394,33901.39
0.8736374,0.4962279,16.54575134146043,34895.836
0.8758714,0.49208537,16.487978774423148,35158.168
0.8731556,0.49459386,16.48420539898622,35140.89
0.8740182,0.48711202,16.477824707447358,35138.016
0.8762947,0.48389137,16.349275051431004,35703.86
0.87358004,0.49348667,16.85332042737515,33695.85
0.87464666,0.49062452,16.636702209239033,34526.7
0.87201536,0.4978547,16.722865011586336,34176.14
0.87201107,0.4984883,16.697772651475514,34255.59
0.8724077,0.5081875,16.687362855312593,34309.58
0.871946,0.51621675,16.92460534032476,33443.203
0.87387675,0.49916652,16.82140401286989,33809.062
0.8738905,0.49421906,16.700421659907462,34253.023
0.87136424,0.49433866,16.654140910521328,34431.42
0.87145025,0.4794304,16.336925497597385,35713.47
0.8729954,0.48391327,16.34605633711519,35655.33
0.8737168,0.48637208,16.495828073301507,35064.6
0.8709707,0.49706665,16.669599308886262,34366.96
0.8724329,0.48871827,16.710126200602588,34205.79
0.87430763,0.48788276,16.63055690939884,34550.65
0.87210536,0.5007916,16.931174844085085,33395.55
0.87208533,0.49250492,16.599605615121543,34643.47
0.8710885,0.48916897,16.560777761558096,34810.21
0.8710641,0.48464763,16.421722366754555,35367.4
0.8723269,0.48021474,16.46340151274281,35165.496
0.86987567,0.5000655,17.075276734237082,32832.035
0.8692074,0.50350475,17.112831526501715,32694.38
0.869728,0.49929607,16.956774175712304,33249.527
0.8706226,0.5052434,16.66794799453565,34366.67
0.8700936,0.51284057,16.81756645838901,33834.734
0.8695972,0.51431656,17.024555870779608,33035.504
0.8716132,0.5088821,17.011509279900682,33135.066
0.8691015,0.49979845,16.828066023888567,33727.742
0.86864686,0.49590704,16.715190207014565,34158.945
0.8695539,0.49146232,16.571863137012876,34682.17
0.869268,0.491348,16.477880524579177,35095.105
0.8712581,0.49110094,16.755698082083935,34014.383
0.86945397,0.50469524,16.988408833874068,33164.297
0.8704475,0.4991227,17.11464380213802,32728.725
0.8696898,0.49062312,16.56455123059669,34794.324
0.86904633,0.4906242,16.755551756753494,34030.613
0.8697962,0.4821613,16.751893720538643,34013.84
0.86849105,0.49530196,16.883691075036737,33561.43
0.86857736,0.49989942,17.050881931515427,32917.19
0.8710813,0.48652482,16.73384019588504,34134.305
0.86921895,0.4840466,16.76795831825601,33939.82
0.8679811,0.48644015,16.724087982664145,34103.71
0.8668618,0.5010165,16.865457712304067,33559.18
0.8675987,0.5040229,17.09456369525881,32786.816
0.8675159,0.49798957,17.206397162594943,32370.594
0.86816686,0.49428096,16.989266073435765,33139.945
0.86702156,0.48652247,16.704197967774338,34200.547
0.8685256,0.48990548,16.67331824266221,34320.375
0.8673086,0.49852678,16.774043802832182,33935.062
0.86782086,0.50554687,17.01794575288604,33031.043
0.8663198,0.503114,17.018503343774597,33045.94
0.8658409,0.49302736,16.814111965143507,33778.62
0.8674684,0.48942134,16.659925369495475,34372.375
0.86890125,0.49748102,16.89717929109471,33486.152
0.8688919,0.50347555,17.088567841787036,32812.82
0.868533,0.49441302,16.853771956876535,33631.258
0.8660619,0.4899068,16.740402220972086,34058.117
0.867471,0.47200206,16.469942378999605,35089.504
0.8679413,0.4725226,16.480526340565273,35061.773
0.8665743,0.4859828,16.8750851891462,33557.258
0.868486,0.49850002,17.151072021306845,32578.148
0.86843055,0.5107601,17.339221586870142,31924.266
0.8673961,0.50924546,17.056164028438193,32851.53
0.86639696,0.5057574,16.728835213840597,34086.543
0.8683026,0.49178898,16.326991750650258,35706.926
0.86765397,0.49272093,16.289436499477794,35874.2
0.86838293,0.51122695,16.903225559953825,33487.55
0.867128,0.50956136,17.06098289519591,32893.008
0.86650205,0.49983272,16.824954394885452,33726.04
0.8674723,0.48895156,16.889873855003362,33493.37
0.86666083,0.47726718,16.788337405493362,33856.098
0.8639334,0.49303433,17.03012832450481,32966.727
0.8659259,0.5009473,17.291917376904756,32066.191
0.86448836,0.5044379,17.255900063720734,32186.621
0.86635506,0.48921672,16.808339234240954,33757.72
0.86537546,0.4846268,16.79585947709192,33786.945
0.86483127,0.48765758,16.56547174367827,34693.934
0.8634494,0.49453267,16.68603076222185,34234.33
0.86552095,0.49999687,16.976107484852626,33147.65
0.8655632,0.49465647,17.13482686173778,32575.658
0.864465,0.491183,16.983328422958976,33119.844
0.8637521,0.49805346,16.90153762455349,33393.46
0.8646979,0.50261325,16.744361293818745,34024.875
