loss,ssim_indices,psnr_indices
0.5171429,0.108771525,9.060443761590276
0.4331755,0.13235144,8.925936179391552
0.20376389,0.18394846,10.489405307645683
0.12688,0.2120114,10.527826283521794
0.048818454,0.22932966,10.548476571635849
0.015216055,0.2557769,10.146067591882108
-0.0008888962,0.25477257,9.796567669110228
0.0009079135,0.24490716,9.465631499844488
-0.010497145,0.20982307,9.39614655253484
-0.005488502,0.18684803,9.141413460220559
-0.033202596,0.18099748,9.513517520754602
-0.029523913,0.1573261,9.358077858379414
-0.02123414,0.1532561,9.372768178321984
-0.054482304,0.1443122,9.815914344366249
-0.039573684,0.12662007,9.481679141157887
-0.053728487,0.12643369,9.80189412423345
-0.06153522,0.117600024,9.95396616358506
-0.06261603,0.11021,10.010469789938949
-0.059723374,0.1019794,10.028498379921945
-0.061771214,0.10965514,10.163057950937953
-0.059100907,0.10082509,10.192742070451857
-0.06658155,0.101522185,10.217096243004608
-0.04733222,0.087701954,9.636600084532347
-0.057571836,0.09036276,9.940716067684113
-0.06450874,0.089231014,9.95058747081066
-0.066321485,0.09049199,10.03041421721029
-0.06533796,0.0854631,10.043524874771666
-0.06959584,0.08862627,10.100705302922606
-0.06850076,0.08717665,10.05108943491928
-0.072661154,0.08545623,10.210878365924515
-0.0739684,0.09007901,10.322012499624575
-0.067769855,0.084727116,10.29621767371598
-0.07845416,0.08516469,10.465203563416752
-0.07350951,0.09351221,10.449538214990648
-0.077355385,0.08890459,10.61645495623827
-0.0770156,0.084347956,10.458401147719417
-0.07539444,0.09074804,10.524774668338253
-0.07471204,0.08792249,10.459450672268243
-0.07983428,0.0905528,10.635479269895578
-0.079307914,0.085849084,10.47657643752262
-0.0831019,0.08462564,10.639545515977535
-0.07565355,0.08382409,10.43837655806694
-0.078556865,0.08151188,10.510717856236944
-0.079292245,0.08441043,10.63504325731641
-0.07894896,0.08446131,10.54230300708883
-0.07140271,0.083906375,10.429163133387584
-0.07911126,0.0797553,10.517903537307456
-0.076359294,0.07770123,10.569508355138398
